,tsne1,tsne2
ERS4814462,44.305594764786775,-48.60161410539772
ERS4814463,45.01305794898844,-46.45373573689843
ERS4814464,-38.4760123417445,-78.69361694677974
ERS4814465,29.552561931109093,-16.980040802727146
ERS4814466,-37.59932760408549,-77.98236500597808
ERS4814467,41.03872804746192,-17.700403733379883
ERS4814468,29.84711173098436,-17.275960508774272
ERS4814469,40.02390189707286,-12.734488730900104
ERS4814470,28.32623785453952,-25.812266740986622
ERS4814471,28.25141959996645,-51.97353624119656
ERS4814472,28.402860381059007,-51.979398148245785
ERS4814473,12.838961088466174,-56.30157565751514
ERS4814474,28.12609437374585,-50.79648560726155
ERS4814475,33.93882963226736,-9.907559584397768
ERS4814476,28.003462517983756,-52.09492375661102
ERS4814477,44.76674261240559,-45.55045493284845
ERS4814478,43.3088455092623,-46.63780092841812
ERS4814479,39.950639290281245,-48.889196743884696
ERS4814480,37.45473517461674,33.706210941598215
ERS4814481,29.19826342461128,-16.17871791739401
ERS4814482,43.93320201238595,-46.20072214817696
ERS4814483,35.04606934938071,-7.83886549284318
ERS4814484,-36.92104790847995,-79.42255788637617
ERS4814485,29.761790969643695,-50.24395122897876
ERS4814486,35.86627869940843,-12.120628818020252
ERS4814487,20.19370299413876,-51.4721763994964
ERS4814488,41.90462789721408,-18.19491967948306
ERS4814489,-34.582871729032206,-80.07835602666667
ERS4814490,29.897102381250296,-17.220906902365627
ERS4814491,30.07403285184832,-17.34695892775817
ERS4814492,42.695598652674285,-16.585451289328102
ERS4814493,61.83855007862904,-27.793487048044337
ERS4814494,45.89539074004578,-44.4744646534372
ERS4814495,45.6900554411401,-44.69547940566462
ERS4814496,45.926440357988895,-44.05899164309896
ERS4814497,-35.13691126334783,-78.52528448820044
ERS4814499,-47.33178507114573,-73.97726860252595
ERS4814500,31.274436546059068,-96.19491988531232
ERS4814501,85.17767132267618,18.50722583269088
ERS4814502,83.83396533746223,17.464897144606734
ERS4814504,-36.16037693690329,-79.36493765121706
ERS4814505,18.89147409245193,-51.29953075315148
ERS4814506,28.692238738059487,-50.123705307783496
ERS4814507,28.988123627881084,-50.18160307405981
ERS4814508,9.813987861219504,-53.70037140385723
ERS4814509,28.18160476706231,-50.79441494003351
ERS4814510,-37.28889463699977,-77.67218256750846
ERS4814511,43.90456907936177,-50.28372640752881
ERS4814512,10.080777904471232,-52.65554575155785
ERS4814513,32.176865958153854,-7.404211129320673
ERS4814514,47.66073417046818,-45.38577376232351
ERS4814515,6.885950130267538,-58.74454935414381
ERS4814516,53.06401408981143,-28.6967962308127
ERS4814517,43.27528591891056,-21.916652016420606
ERS4814518,6.907266729066917,-58.74524299109798
ERS4814519,27.431074198270785,-49.55272661494919
ERS4814520,42.22619432460457,-18.424766186460594
ERS4814521,13.457520229549306,-56.49417556767453
ERS4814522,21.06533808464328,-11.12614742400454
ERS4814523,21.08370608451044,-11.084162819951503
ERS4814524,34.671849944249395,-49.62306537544472
ERS4814525,-40.22872169417873,-80.75942808788834
ERS4814526,60.39529619402467,-28.895882347352146
ERS4814527,60.38990193199341,-28.578980189452704
ERS4814528,45.03212813224789,-20.35507648708983
ERS4814529,16.159971136252803,6.1129418026947695
ERS4814530,39.46867010779962,-10.502711681458
ERS4814531,52.52052651003785,-29.19696104765659
ERS4814532,28.641443356292005,-50.82017550259063
ERS4814533,-36.36895755708711,-79.74101741853887
ERS4814534,30.51301465477821,-8.47874727296403
ERS4814535,30.511943785945505,-8.463923548670918
ERS4814536,29.8233883375261,-49.96163877157641
ERS4814537,28.606369783380305,-52.11439880876667
ERS4814538,-34.260565507276155,-71.16099896058661
ERS4814539,20.042843060735592,-2.31566915821939
ERS4814540,29.286283785975726,-7.063898719422183
ERS4814541,28.397241828824875,-4.190157970929108
ERS4814542,9.755380940849108,-52.16926630944377
ERS4814543,-36.08971988917485,-79.47866951243124
ERS4814544,41.114725462872656,-18.14586115025955
ERS4814545,42.48547309136472,-18.1189948245511
ERS4814546,28.64922184475286,-51.49926716700675
ERS4814547,21.64726264768209,-32.32378003785082
ERS4814548,27.7865138846923,-51.40716684228448
ERS4814549,-36.23548685296973,-79.37147352885441
ERS4814550,27.677794120337182,-20.06762626891319
ERS4814551,27.95615790591318,-51.925084601074815
ERS4814552,31.045126912326392,-9.018221831791635
ERS4814553,62.03410963594321,-25.43365912444566
ERS4814554,53.7424414604302,9.032478645577113
ERS4814555,28.02571519935536,-52.06106553076326
ERS4814556,12.7193583084542,-56.30571572035549
ERS4814557,27.875823314577755,-52.10608375009943
ERS4814558,27.93047457185513,-51.92255431291567
ERS4814559,-35.30070031639643,-79.01420061411267
ERS4814560,61.70667482606686,-27.81931999474997
ERS4814561,47.50791160908978,-45.09874405980265
ERS4814562,44.66507686641099,-45.89281741828176
ERS4814563,40.494278680926506,-19.904691979194588
ERS4814564,32.14477079472139,-9.138754227276396
ERS4814565,38.01182346944467,-49.58446845388712
ERS4814566,37.714983623594456,-12.902610317349
ERS4814567,38.02386058134908,-12.65106849568368
ERS4814568,35.32982271897434,-49.59509718510099
ERS4814569,35.27477891446784,-17.988319844100896
ERS4814570,35.20489183098122,-17.946774682219555
ERS4814571,35.287881569910446,-17.979083263512198
ERS4814572,24.677960401326462,-51.62963577091252
ERS4814573,25.06001667992997,-51.53271641092376
ERS4814574,48.41257846790432,-18.37141640394977
ERS4814575,31.80330876017406,-8.365050854344723
ERS4814576,22.28481298205739,-32.4033136231946
ERS4814577,24.39234917510028,-9.221128598115149
ERS4814578,18.35960280630659,-36.70806047697989
ERS4814579,27.16063056679124,-48.71055391370384
ERS4814580,27.761013766836754,-51.62989905113405
ERS4814581,7.0387856295185625,-58.44083128302562
ERS4814582,28.4067193318019,-51.71051380438989
ERS4814583,38.49997745265252,-18.55667049723052
ERS4814584,38.619028146952346,-18.497776160564868
ERS4814585,38.01494089708722,-18.644952790061406
ERS4814586,45.29294803178173,-45.240943518195536
ERS4814587,-36.584304130332,-79.41756131286965
ERS4814588,100.86779521000976,1.5235885381957626
ERS4814589,47.46845286883576,-45.1108854545875
ERS4814590,41.9324823182463,-20.090462524624883
ERS4814591,-36.01346453200001,-79.06428951876963
ERS4814592,28.40604106463537,-51.056031971393466
ERS4814593,19.54828931220332,-50.874790728284246
ERS4814594,36.011903783551126,33.40728841489072
ERS4814595,28.73096106198243,-50.23327758487095
ERS4814596,28.010360592051576,-51.85041369922331
ERS4814599,31.271619900762367,-96.21371679281155
ERS4814600,85.1930931388126,18.505205063402336
ERS4814601,83.83535015765854,17.460106663945485
ERS4814603,42.225493962694586,-18.382162013393977
ERS4814604,42.3129035884942,-19.83004059503029
ERS4814605,42.44066893705991,-47.42921838731824
ERS4814606,27.29639936397862,-24.38369773207456
ERS4814607,46.25482033772702,-45.27759363948599
ERS4814608,36.51364385822527,33.33682487549478
ERS4814609,45.66696691006521,-45.58102320526944
ERS4814610,42.289309415176206,-18.083369751058257
ERS4814611,42.76594306628075,-20.97415846784125
ERS4814612,34.94286540109903,-11.648533018398007
ERS4814613,13.628550944405582,-56.39118792485848
ERS4814614,19.29226458758402,-54.51426095089548
ERS4814615,27.415799888046,-50.05198158494639
ERS4814616,-35.76426156400904,-79.77649919154378
ERS4814617,29.225690210262485,-50.3109443974916
ERS4814618,32.63509402637393,-7.333613281577847
ERS4814619,27.782619183138312,-51.05399697115667
ERS4814620,27.765302317293926,-51.01089817342113
ERS4814621,33.82938749621208,-16.82811375860565
ERS4814622,-37.613879877511536,-78.30120536463642
ERS4814623,29.356364023085074,-50.13248855174949
ERS4814624,32.3802419185347,-3.953924120620662
ERS4814625,42.865117869904616,-19.28597536039704
ERS4814626,44.21132049164429,-48.838585266727854
ERS4814627,42.71588962851206,-17.731849545793438
ERS4814628,-35.939278240498226,-79.6221986580041
ERS4814629,27.64506476462061,-50.65485215133481
ERS4814630,48.80285640789554,-28.86532501887385
ERS4814631,43.71428976112771,-45.758749822403416
ERS4814632,-35.61833174239472,-79.90556270269646
ERS4814633,26.53762302365053,-17.68902252167953
ERS4814634,31.377262665696502,-8.88980962817646
ERS4814635,31.34621449485441,-9.098931757939496
ERS4814636,8.666627550050624,-54.3899735191931
ERS4814637,61.33073015984657,-27.870680344449315
ERS4814638,46.214316116407744,-45.45010252237215
ERS4814639,47.80393802787411,-44.6779910692109
ERS4814640,-36.025160200468896,-79.24259788888244
ERS4814641,43.04679739762295,-20.334598318471024
ERS4814642,22.17143703144507,-32.484869275677674
ERS4814643,43.57937552835343,-46.05542501936189
ERS4814644,46.387884545008696,-45.40739398206392
ERS4814645,43.9249220247067,-49.95180112428783
ERS4814646,16.69463305968898,-31.276033935227865
ERS4814647,28.252129595142165,-50.41684136716817
ERS4814648,28.11621053514048,-51.72183068181538
ERS4814649,45.81111895039421,-45.37687043350832
ERS4814650,48.01000304918198,-45.69448793635085
ERS4814651,28.106766897233733,-15.72019371632255
ERS4814652,29.64177804426899,27.937041867505776
ERS4814653,20.67540806696587,-32.38031331964639
ERS4814654,38.40011095918335,-12.008107953241176
ERS4814655,13.460637303251154,-46.99251656373988
ERS4814656,13.381895328664688,-46.96401339216114
ERS4814659,31.27275669608792,-96.18504694883607
ERS4814660,85.23842984555912,18.50935825573901
ERS4814662,35.141245131918225,-7.494972368374284
ERS4814665,-37.53469252643711,-79.26715147689471
ERS4814666,28.01085090549105,-15.716380090255424
ERS4814667,27.921056790016987,-15.447940675762286
ERS4814668,42.88266311390522,10.846752955880437
ERS4814669,47.55263672052588,-42.00888816226927
ERS4814670,52.885180664392166,-28.031612311156508
ERS4814671,5.623937873412346,-62.19713298632173
ERS4814672,45.71544569365222,-45.53054637147125
ERS4814673,34.57152930168436,-13.90558023582004
ERS4814674,23.362307258257832,-26.78413256774471
ERS4814675,14.694122863205203,-46.27504725714804
ERS4814676,30.737595750798533,3.008996907083943
ERS4814677,27.77286630133376,-10.43934608391966
ERS4814678,22.084968043080703,-54.6134004757668
ERS4814679,13.501260224387671,-56.34090171596651
ERS4814680,40.790557022192885,-19.545045421141555
ERS4814681,41.5533758540152,-20.532935594864902
ERS4814682,41.26888965216692,-20.587655454019995
ERS4814683,100.87617299291384,1.5134236912407453
ERS4814684,42.08172417144367,-19.049606288537912
ERS4814685,5.363270298983748,-62.17452861630434
ERS4814686,28.35844716442852,-50.44048302942406
ERS4814687,43.498421666426005,-21.64597220734205
ERS4814688,41.812941269689134,-18.02914304732283
ERS4814689,32.330946249154174,-7.515297549943508
ERS4814690,33.17354899664005,-8.576497244733108
ERS4814691,37.70530565953521,-12.170731998731345
ERS4814692,41.11436767553687,-18.8368873014152
ERS4814693,13.499230146561311,-56.39802471663638
ERS4814694,55.253462328245945,-42.43520102634608
ERS4814695,41.363425852296906,-17.86478287089256
ERS4814696,42.687999701690615,-19.07718349050444
ERS4814697,27.81420658786753,-51.61420979581215
ERS4814698,-5.094974949967058,-39.369451276812
ERS4814699,13.61791223076512,-47.46180769405516
ERS4814700,28.141018010010367,-51.94752091278696
ERS4814701,28.26762381769571,-51.75616021630534
ERS4814702,40.121242811003306,-17.357159531015366
ERS4814703,5.44843545831958,-62.0954493202439
ERS4814704,27.82942141902581,-51.22559857222648
ERS4814705,27.81800791209288,-51.232583028215366
ERS4814706,30.77656445409009,-8.610348089184896
ERS4814707,28.59740737050956,-51.648956643100654
ERS4814708,52.390276970305,-32.90761004577931
ERS4814709,44.02905740713695,-44.43121817597042
ERS4814710,39.33882915878822,-49.38994339008831
ERS4814711,-11.093880337739543,-68.45483214485702
ERS4814712,54.69100124529898,-42.78425014419842
ERS4814713,-37.69043153916745,-79.37350667412943
ERS4814714,48.03979489901837,-44.78114076976476
ERS4814715,52.47759064073822,-27.91749493551307
ERS4814716,44.21072279682225,-45.88429605634369
ERS4814717,27.91476103121314,-49.76581736230948
ERS4814718,12.559410312741209,-56.24368139066448
ERS4814719,27.928425421867995,-49.57575407683899
ERS4814720,34.34191530762615,-48.32767186685279
ERS4814721,33.14219407762703,-49.88079125058815
ERS4814722,13.302149032942856,-56.43095874168027
ERS4814723,34.03275229552763,-10.92018194361044
ERS4814724,27.550902262149613,-14.699673229002544
ERS4814725,43.36665275451436,-44.84207284927686
ERS4814726,26.65758025892968,-21.77009168202163
ERS4814727,28.1213317819516,-24.965171953776192
ERS4814728,19.394190497854336,-54.50439034252887
ERS4814729,-34.795803749181715,-80.05438573535655
ERS4814730,29.06640340879516,-16.233007996823982
ERS4814731,27.9860274710555,-51.65997039348193
ERS4814732,27.23550688057497,-50.51018182069682
ERS4814733,29.244098493796336,-51.11332504176583
ERS4814734,-35.936288897581285,-79.54674330475689
ERS4814735,-17.45750744557918,-34.856763985701214
ERS4814736,34.63490099697453,-13.893066402742695
ERS4814737,34.58480806255814,-13.901353036125364
ERS4814738,27.90904638705584,-51.28630837481992
ERS4814739,-35.90924843680984,-79.62604854432449
ERS4814740,-8.447669525723843,-42.9032569517114
ERS4814741,39.52114533576684,-19.49285243339295
ERS4814742,34.432835202352294,-11.815380184747672
ERS4814743,39.61557886079715,-19.60883113351944
ERS4814744,7.862866220221665,-55.39265930930323
ERS4814745,20.676910903008046,-31.35849052970636
ERS4814746,38.71624181857076,-18.480853379771133
ERS4814747,31.27210508975004,-7.512752689087611
ERS4814748,34.12204238331731,-9.317730886453448
ERS4814749,34.226306877534924,-9.560282893959354
ERS4814750,42.4279564769308,-20.965776461022628
ERS4814751,43.952634316943765,-50.23401790777548
ERS4814752,2.766822234946493,-78.62909908932174
ERS4814753,35.293105176286545,-17.993868454566694
ERS4814754,11.509662545953557,44.324629259911326
ERS4814755,35.231459912516954,-17.906925624436084
ERS4814756,35.201154110397475,-17.896476790054244
ERS4814757,100.79638999542134,0.9528600739995912
ERS4814759,-47.32000079937806,-73.9594321844432
ERS4814760,31.26884894009889,-96.19773667814916
ERS4814761,85.18488110553773,18.50488188719612
ERS4814762,83.81810114704862,17.464914703179165
ERS4814764,47.86310594642612,59.406681326926034
ERS4814765,-36.62301114805316,-79.45813026147744
ERS4814766,32.96339618721187,32.35619588833605
ERS4814767,26.817457535949977,-50.11031105845053
ERS4814768,26.90323338206713,-50.12005267852721
ERS4814769,12.098341722895595,-24.682942419708628
ERS4814770,21.02782921084721,-11.214870523401665
ERS4814771,22.381371148723563,-32.58994723035271
ERS4814772,28.15415392064445,-16.39045356283439
ERS4814773,24.14852687965051,-0.7655963401332655
ERS4814774,39.09707314051682,-12.609851351803655
ERS4814775,35.28390763370615,-11.92349433127228
ERS4814776,32.44545494329743,-4.096442970536036
ERS4814777,-36.3453267933099,-79.46408661077065
ERS4814778,30.34720051063189,-8.559161130886732
ERS4814779,33.43072454192588,-17.72223810514414
ERS4814780,47.53076218278852,-44.78991204329963
ERS4814781,51.27591163122348,-30.24984816727746
ERS4814782,19.289296628996667,-51.4017522700228
ERS4814783,25.29189968501784,-26.78202364559433
ERS4814784,-35.84886401100333,-78.9054040647065
ERS4814785,25.435333611382653,-26.875255106260475
ERS4814786,30.676134734551773,-8.314017626876304
ERS4814788,44.52197006256917,-45.2791167561831
ERS4814789,-16.894873899668298,-66.60521974849688
ERS4814790,27.76257616292728,-51.13972721268863
ERS4814791,27.99891597782295,-51.17132832627743
ERS4814792,30.598350227836693,-8.692953949905672
ERS4814793,39.5539541782935,-18.63425992164345
ERS4814794,27.684904330419684,-51.30997271382509
ERS4814795,33.12426559799397,-10.02023532104293
ERS4814796,5.783370214719306,-55.38837743066156
ERS4814797,34.54412821900475,-11.421232622408766
ERS4814798,47.44115204352642,-42.59622339527584
ERS4814799,49.58916261904549,-21.81928051433887
ERS4814800,19.13744429954065,-50.52119081061596
ERS4814801,7.033703435759719,-58.44930271922741
ERS4814802,15.73611834190048,-48.73986656465361
ERS4814803,36.77415567990237,-21.147765048936865
ERS4814804,47.451151493421975,-46.57211877126379
ERS4814805,42.26808509558431,-48.11330575871818
ERS4814806,22.381376059202477,-32.418603598786234
ERS4814807,19.07631823605365,-51.839754765007214
ERS4814808,47.17382103623984,-45.2048187884307
ERS4814809,42.88032528336332,-46.78280127996469
ERS4814810,42.99934647489384,-46.70997989791733
ERS4814811,7.070079528116626,-55.645611246201305
ERS4814812,19.45043419916207,-53.81804244345135
ERS4814813,19.418480026087064,-53.98229676636045
ERS4814814,17.34950201172723,-51.16323579269282
ERS4814815,47.94698263674807,-45.69383491025086
ERS4814816,20.09216396263257,-54.94133446926117
ERS4814817,46.09039474827875,-45.53252470607474
ERS4814818,-34.68704354899382,-78.6338053728682
ERS4814819,51.2621968071512,-30.400487722855715
ERS4814820,43.45350598486673,-17.169653879098075
ERS4814821,40.11395613339796,-11.745934023099045
ERS4814822,37.91907769110233,-12.932315317072232
ERS4814823,100.70914309295505,0.736564332572269
ERS4814824,34.766498388347806,-49.092552062283126
ERS4814825,35.63403712580742,-49.74166287980054
ERS4814826,43.011444363148485,-46.59675655280899
ERS4814827,34.70290977057483,-48.75289386234702
ERS4814828,27.76892774879398,-49.7682553016347
ERS4814829,-35.88535104998163,-79.58202483766078
ERS4814830,27.391786437506173,-49.9453412207467
ERS4814831,43.40651980137577,-45.1724784254206
ERS4814832,27.287873090957778,-49.87482370586776
ERS4814833,-36.38410526406901,-79.2943872382958
ERS4814834,24.70372594076593,-23.899328859247188
ERS4814835,41.41251123002692,-20.165295055620625
ERS4814836,41.22042868068335,-20.115726085623496
ERS4814837,26.915796037305302,-0.5546155256061005
ERS4814838,28.079715494873305,-26.0095639506678
ERS4814839,-10.431599828245403,-76.83366435172088
ERS4814840,100.79512293657254,1.5594355195916307
ERS4814841,28.53421070157262,-50.19080421746585
ERS4814842,27.962640347312597,-50.89765387143248
ERS4814843,45.37979649345355,-45.26426125402093
ERS4814844,22.425728500923253,-32.4038742303802
ERS4814845,61.85312566555604,-27.37044250871109
ERS4814846,44.173979988819006,-46.53087953857603
ERS4814847,43.99586866617129,-46.86283215486102
ERS4814848,56.81986658723955,-41.99666354281933
ERS4814849,43.09710695328888,-48.16026689812416
ERS4814852,31.26852970212188,-96.19179709956866
ERS4814853,85.17119943022144,18.505551096779104
ERS4814854,83.81370965984392,17.466400426455234
ERS4814856,97.13327424090728,-9.534776939763209
ERS4814857,61.11364733507911,-28.157396700589004
ERS4814858,45.66551809485017,-45.55866452848823
ERS4814859,43.43975941670229,-14.595885031861872
ERS4814860,46.15765203042284,-4.97387925157732
ERS4814861,46.32248251941978,-4.874761083020312
ERS4814862,42.27969373253664,-45.69073011210964
ERS4814863,-36.47523287396019,-78.20956137321241
ERS4814864,43.28865773516348,-46.56621842703861
ERS4814865,45.20158208392943,-45.48046974161227
ERS4814866,45.34576478865415,-45.33318526007295
ERS4814867,-35.760467791099934,-79.4985253979984
ERS4814868,43.62230801196315,-46.40006633708751
ERS4814869,34.21971536339436,-11.14055707057282
ERS4814870,43.226948216109925,-20.15516752692404
ERS4814871,32.317325025132995,-9.035811726688676
ERS4814872,33.98939851786451,-9.45641879380587
ERS4814873,18.99666991379469,-50.92155785679482
ERS4814874,-34.83908077809993,-78.83742662727887
ERS4814875,37.251882132789625,-13.203480937492694
ERS4814876,33.06446686837143,26.376774083332133
ERS4814877,41.76659565263909,-18.126377733270765
ERS4814878,-32.52811451124748,-68.33969990362584
ERS4814879,11.639501677760071,68.87844042701019
ERS4814880,27.93197656115027,-51.977699419143256
ERS4814881,34.46618762527031,-11.279587434057024
ERS4814882,45.38355899849027,28.505213026420428
ERS4814883,27.96345881219075,-50.431928328791805
ERS4814884,43.64353181094474,-44.65236341523757
ERS4814885,-45.21043990202241,-73.9329948223597
ERS4814886,46.79416741570103,-43.62654447406787
ERS4814887,54.74524350605426,-42.68818502385645
ERS4814888,46.52481482895349,-43.68143130227807
ERS4814889,45.71485430436827,-45.63090931070635
ERS4814890,-21.24291452289086,-60.947565639462354
ERS4814891,21.069662260990068,-55.02498970943775
ERS4814892,29.566431691537357,-51.01831224980779
ERS4814893,34.79304521335182,-13.90060519029384
ERS4814894,38.17561371143288,-50.40631255869816
ERS4814895,38.448545121318446,-50.28625526747111
ERS4814896,52.980500471321776,-28.20816602884236
ERS4814898,57.803476841604656,-41.86133898275919
ERS4814899,57.88990607557881,-41.85986618558402
ERS4814900,-34.688364777308784,-78.66636129663118
ERS4814901,48.98281122315744,-44.67910274100046
ERS4814902,44.979263746461264,-22.46061114325213
ERS4814903,40.08985103837729,-18.70629092860312
ERS4814904,34.78644327545654,-13.866224944190938
ERS4814905,-38.26384068886008,-78.91094413069374
ERS4814906,47.84657963822553,59.48411921154486
ERS4814907,33.05706846464345,26.46285060966593
ERS4814908,40.69717996927082,-19.77975138207507
ERS4814909,41.92391148758015,-20.776978591523008
ERS4814910,-35.863964975839366,-79.51707561168851
ERS4814911,33.554976504744815,-17.172047868909793
ERS4814912,46.17101272764979,-44.6505720169846
ERS4814913,46.29456890940074,-4.791586688956081
ERS4814914,46.3079693742372,-5.049149384615517
ERS4814915,62.42807655936717,-25.39061014013018
ERS4814916,12.964665397502396,-56.43703132177554
ERS4814917,42.42067618600832,-46.11047673459023
ERS4814918,46.38437547789275,-22.46735549441977
ERS4814919,38.26347326132847,-14.271914004594317
ERS4814920,42.97983856066627,-21.76788150444909
ERS4814921,-36.637434252433295,-79.23951383726924
ERS4814922,8.91877109487444,-53.77001124234303
ERS4814923,44.55689316135542,-46.04302192325074
ERS4814924,45.46019245750813,-45.74441251039238
ERS4814925,41.995229935593,-20.288767229982763
ERS4814926,-10.423698551038656,-76.87005554890024
ERS4814927,-36.86849824518474,-79.16005082211248
ERS4814928,32.60039255514432,-6.907792808940707
ERS4814929,29.41561896655274,-49.91985798818645
ERS4814930,33.58045608614029,-16.229684507436303
ERS4814931,41.89227969394351,-20.622376217482117
ERS4814932,-36.92736849425439,-80.09739997290652
ERS4814933,43.28602733374681,-48.08322857052256
ERS4814934,43.17639789684271,-49.52291723258184
ERS4814935,34.65462659828174,-11.45129027340802
ERS4814936,44.22453420455691,-46.862527342681375
ERS4814937,46.8392222776239,-44.53033992376985
ERS4814938,42.7782713125804,-16.759322121527944
ERS4814939,42.97808571243564,-16.695103066982995
ERS4814940,37.44676106871821,-12.941380849845554
ERS4814941,-35.294685765799336,-79.0861886071102
ERS4814942,28.32093826879524,-16.189228076279047
ERS4814943,34.815932129857536,-11.5584008998463
ERS4814944,34.56289821155395,-11.39587411244025
ERS4814945,-25.915681315713798,-64.89171211870574
ERS4814946,38.66680960584641,-18.857940105378013
ERS4814947,51.97021328953252,-28.47285508836197
ERS4814948,44.4300532919874,-48.24846229167312
ERS4814949,43.25168304953913,-20.535620894245
ERS4814950,43.19013467202831,-20.427143151861813
ERS4814951,38.8483421072194,-12.252625124106704
ERS4814954,31.26954522783031,-96.1924533078448
ERS4814955,85.17259629329871,18.506621726406387
ERS4814956,83.81772344038552,17.461483363667668
ERS4814957,-47.3042724111175,-73.94316087821672
ERS4814959,50.0465205887097,-10.280783200759917
ERS4814960,45.60438808192312,-45.484977466520654
ERS4814961,52.6107127046166,-27.92163322478264
ERS4814962,39.55530354092571,-18.16316027139184
ERS4814963,41.00648450983899,-19.04702604924773
ERS4814964,47.39481221514957,-45.15704044381201
ERS4814965,34.71749003999041,-11.405623708812326
ERS4814966,33.4738524353986,-10.032921195539132
ERS4814967,32.33039097390004,-9.246041999391926
ERS4814968,44.45570891134295,-45.98407959692416
ERS4814969,-33.39070028670988,-75.96384143185989
ERS4814970,38.64023165984241,-13.02444496108381
ERS4814971,25.838639337677087,-22.77755029970048
ERS4814972,27.63617076088085,-20.29937488449001
ERS4814973,-16.484472922109013,-67.0179213825591
ERS4814974,43.15021111359204,-20.10086730095266
ERS4814975,60.55122624942617,-28.19761142961549
ERS4814976,43.104450577310296,-18.12324644800661
ERS4814977,43.28412596591922,-19.295071288355373
ERS4814978,34.65120900578694,-11.531632688258414
ERS4814979,6.752847713318984,-58.66096393840002
ERS4814980,20.461621537463884,-55.02948189336349
ERS4814981,31.660700984623585,-8.639187658991489
ERS4814982,31.30105964689141,-8.28590669043416
ERS4814983,31.540061896909396,-7.871357470086999
ERS4814984,32.70448158725463,-9.299426492853597
ERS4814985,14.18501097582869,-32.05734148395251
ERS4814986,-36.15790352872138,-79.32149441985872
ERS4814987,53.26531695817608,-17.903524329359215
ERS4814988,103.31841694601026,-8.122749989364536
ERS4814989,39.63926711399566,-0.7186461225742866
ERS4814990,29.03515700602661,-51.96192186816589
ERS4814991,-35.094322048561686,-78.99406031405925
ERS4814992,43.74609066981837,-46.35104799051776
ERS4814993,40.0644578367294,-19.71512276783808
ERS4814994,43.52660575672534,-46.97644346367155
ERS4814995,41.23340894535119,-19.948932638799462
ERS4814996,33.06750207799671,26.347887574413267
ERS4814997,43.73121829586592,-46.37284076913495
ERS4814998,39.73880308860839,-19.72074614083977
ERS4814999,28.783272539277107,-12.702345494762008
ERS4815000,-35.54005464010974,-78.69295115266694
ERS4815001,47.4486396520453,-45.12177554712032
ERS4815002,55.07518211382671,-42.50842292459518
ERS4815003,52.6573367557428,-17.49234472431814
ERS4815004,27.714289068846853,-20.0072044226331
ERS4815005,-16.962678089241145,-66.76491369167888
ERS4815006,22.91578003047219,-24.348661167118664
ERS4815007,19.23758722045892,-51.35557969695307
ERS4815008,78.17697374534661,10.264425411492883
ERS4815009,46.09498625584872,1.6268113884893864
ERS4815010,29.996233301671,-17.21750076533657
ERS4815011,-35.273721007012284,-79.5729303282778
ERS4815012,45.94828788755361,-45.394333945483936
ERS4815013,46.16369718011861,-44.914666764220186
ERS4815014,34.73566741687427,-11.523177905284388
ERS4815016,-47.33218967676357,-73.96750891132194
ERS4815017,31.270143224473472,-96.19894387845991
ERS4815018,30.59189762717632,-8.53485641634999
ERS4815019,85.17469469189325,18.5051993568614
ERS4815020,83.82732287981382,17.46310112911865
ERS4815021,83.82863951899384,17.465850259678508
ERS4815023,29.07830763046476,-52.069021918243
ERS4815024,14.175705478787588,-56.449046350894285
ERS4815025,47.3076499018966,-45.14869351657735
ERS4815026,55.14213281416383,-42.43260883460408
ERS4815027,28.992397750699286,-15.091616689533115
ERS4815028,28.00543078126602,-16.547304726319837
ERS4815029,27.67037648496476,-51.04494637681375
ERS4815035,-15.23468946758302,-50.803048989260645
ERS4815036,11.983749560726215,-24.640085039417208
ERS4815037,11.970898868681184,-24.62392253894316
ERS4815038,11.958773605487124,-24.61833454539281
ERS4815039,11.969376813882384,-24.62923188754125
ERS4815040,5.93089228834097,8.278231678142664
ERS4815041,5.662620762842893,8.345963371273788
ERS4815042,-21.27312350369933,-61.554538408100726
ERS4815043,24.80567499169709,-17.580564962494353
ERS4815044,24.822926730471146,-17.435437423270013
ERS4815045,19.203189854838406,-50.84307916686959
ERS4815046,24.74503881629501,-17.736998487426217
ERS4815047,24.73271177113809,-17.77585583847261
ERS4815048,24.734847886192384,-17.787005939564725
ERS4815049,24.729840178598977,-17.789627948547803
ERS4815050,-7.874563594721764,-51.67414212094222
ERS4815051,34.927248589303574,-7.223250812083506
ERS4815052,32.170786610485905,-7.593278671646846
ERS4815053,31.80137090915453,-8.085184113047053
ERS4815054,32.28610560970972,-7.395895883867908
ERS4815055,26.10528509668094,-14.786632043683564
ERS4815056,19.1710672705588,-50.87426175469496
ERS4815057,26.11469789845723,-14.826471528726255
ERS4815058,4.3979095185708985,26.39066115829797
ERS4815059,23.65168035275134,-0.5068482186914369
ERS4815060,27.817265206181453,-52.087558860157095
ERS4815061,8.886433194383002,8.017182418768726
ERS4815062,21.677495246736555,-1.5623126925741468
ERS4815063,8.694600669507139,8.113229803920055
ERS4815064,8.67573818123703,8.118437061513417
ERS4815065,-21.317427512597583,-52.81413594266661
ERS4815066,22.510975545826984,-0.1958604187929618
ERS4815067,19.078804076199425,-50.88479919313713
ERS4815068,30.71522845401965,3.010221970442561
ERS4815069,-5.149820809889341,-39.48610868677318
