	Aerobic	Anaerobic	Contains_Mobile_Elements	Facultatively_Anaerobic	Forms_Biofilms	Gram_Negative	Gram_Positive	Potentially_Pathogenic	Stress_Tolerant
590371	0	0	0.004310345	0	0	1	0	0.01459854	0
4334953	0	1	0	0	0	1	0	0.01459854	0
4334952	0	1	0	0	0	1	0	0.01459854	0
1118103	0	1	0	0	0	1	0	0.01459854	0
4334957	0	0	0.043103448	0	0	0	1	0.00729927	0.016949153
1127256	0	0	0.004310345	0	0	1	0	0	0.016949153
1118109	0	0	0.004310345	0	0.029411765	1	0	0.02919708	0.084745763
299542	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
1127258	1	0	0	0	0.029411765	1	0	0.01459854	0.016949153
374503	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
1129618	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
530420	0	1	0	0	0	1	0	0.01459854	0.016949153
106521	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
106522	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
4469653	0	1	0	0	0.029411765	1	0	0.01459854	0
883230	0	0	0	0	0	1	0	0	0.016949153
495253	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
258048	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.118644068
156146	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
156145	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
347085	0	0	0.004310345	0	0	0	1	0	0.016949153
347082	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
646051	1	0	0.030172414	0	0.029411765	1	0	0.051094891	0.101694915
4198891	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
825399	0	0	0.004310345	0	0	1	0	0	0.016949153
616271	0	0	0.004310345	0	0	0	1	0	0.016949153
1964311	0	0	0.025862069	1	0	0	1	0.00729927	0.016949153
825396	0	0	0.004310345	0	0	1	0	0	0.016949153
282775	1	0	0.012931034	0	0.029411765	1	0	0.051094891	0.254237288
446480	0	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
4314425	0	1	0.004310345	0	0	0	1	0	0
1136989	0	1	0.043103448	0	0.029411765	1	0	0.051094891	0.13559322
607352	0	0	0.004310345	0	0	1	0	0.01459854	0
4467905	0	1	0	0	0	1	0	0.01459854	0.016949153
300486	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
30929	0	0	0.25	1	0.117647059	1	0	0.233576642	0.728813559
1147861	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
4454616	1	0	0	0	0	1	0	0.00729927	0
3097543	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.050847458
748715	0	1	0	0	0.029411765	1	0	0.00729927	0
614695	0	0	0.012931034	1	0.029411765	1	0	0.087591241	0.186440678
4407154	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
681473	0	0	0.004310345	0	0	1	0	0.01459854	0
4392925	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
4407150	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
988707	0	0	0.030172414	0	0	0	1	0.01459854	0.016949153
4407152	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
267968	0	1	0	0	0	1	0	0.01459854	0
267969	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
2459978	0	0	0.012931034	0	0	0	1	0.00729927	0.016949153
4386989	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
952694	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
4306145	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.084745763
1051638	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.033898305
4306149	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
4306148	0	1	0	0	0.029411765	1	0	0.01459854	0
563390	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
1015007	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.118644068
4342131	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
4342132	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
4342133	0	1	0.004310345	0	0	1	0	0.00729927	0.016949153
4342138	0	0	0.004310345	0	0	1	0	0	0
180112	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
180110	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
584344	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.084745763
180119	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
180118	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
181240	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
181241	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
364536	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
181246	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
55534	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
181249	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
131364	0	0	0.00862069	0	0.058823529	1	0	0.00729927	0
22164	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.033898305
881932	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
754362	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
189478	0	1	0.00862069	0	0	0	1	0	0.016949153
189477	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
189476	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
231011	0	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
189474	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
189473	0	1	0.00862069	0	0	0	1	0	0.016949153
606009	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
1107431	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
1107435	0	0	0.004310345	0	0	1	0	0	0.016949153
2269609	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
77444	0	0	0.00862069	1	0.029411765	0	1	0.00729927	0.016949153
1107439	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
1107438	1	0	0.034482759	0	0.029411765	1	0	0.02919708	0.084745763
77449	0	1	0.00862069	0	0	0	1	0	0.016949153
881936	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
615569	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
4317239	0	1	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
4317238	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
3320062	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
219397	1	0	0	0	0.029411765	1	0	0.01459854	0
4427993	0	1	0	0	0.029411765	0	1	0.01459854	0
219398	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
2845561	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
4427995	0	0	0.004310345	0	0	1	0	0.01459854	0
1014354	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
653145	0	0	0.004310345	0	0	1	0	0	0.016949153
184747	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
184745	0	1	0.00862069	0	0.029411765	0	1	0	0.016949153
1004962	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
315379	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
293393	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
203918	0	1	0.004310345	0	0	1	0	0.00729927	0
4463108	1	0	0.00862069	0	0	0	1	0.00729927	0.016949153
442482	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.06779661
547258	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.033898305
726034	0	0	0.004310345	0	0	1	0	0.01459854	0
555318	1	0	0	0	0	1	0	0.00729927	0
203917	0	0	0.012931034	1	0	0	1	0.01459854	0
4463100	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
726031	0	0	0.021551724	0	0.029411765	1	0	0.051094891	0.13559322
744710	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
744717	0	1	0	0	0.029411765	1	0	0.01459854	0
4399006	0	1	0	0	0	1	0	0.01459854	0
4399009	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
888876	0	0	0.025862069	0	0.029411765	0	1	0.00729927	0.016949153
4326951	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
4383467	1	0	0.004310345	0	0.029411765	0	1	0	0.016949153
98216	0	1	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
4326955	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
4383463	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
745049	0	0	0.00862069	0	0	1	0	0.01459854	0
4383469	0	1	0.004310345	0	0.029411765	1	0	0.03649635	0.084745763
352468	1	0	0.00862069	0	0	0	1	0.00729927	0.016949153
322625	0	1	0.004310345	0	0	0	1	0	0.016949153
204497	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.050847458
549867	0	1	0.004310345	0	0	0	1	0	0.016949153
547250	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
557751	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
810158	0	1	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
204499	1	0	0	0	0.029411765	1	0	0.01459854	0
130015	1	0	0.00862069	0	0	0	1	0.00729927	0.016949153
130017	0	1	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
547252	0	0	0.00862069	1	0	0	1	0.01459854	0
3503136	0	0	0.004310345	0	0	0	1	0	0.016949153
130010	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
1129001	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
3503139	0	0	0.004310345	0	0	1	0	0	0.016949153
1529190	0	0	0.13362069	1	0.029411765	1	0	0.189781022	0.440677966
4298305	0	1	0.004310345	0	0	0	1	0	0
4346168	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
4151701	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
4346160	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
4346165	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
4346164	0	0	0.004310345	0	0	0	1	0	0.016949153
1129006	0	0	0.00862069	0	0.029411765	1	0	0.065693431	0.169491525
557759	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
3024888	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
715418	1	0	0.00862069	0	0	0	1	0.00729927	0.016949153
212427	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
976319	1	0	0	0	0	1	0	0.00729927	0.016949153
4424862	0	0	0.004310345	0	0	1	0	0.01459854	0
976316	0	0	0.012931034	1	0	0	1	0.01459854	0
649232	1	0	0	0	0.029411765	1	0	0.01459854	0
976312	0	1	0	0	0	1	0	0.01459854	0
3608969	0	1	0.004310345	0	0	1	0	0.00729927	0.016949153
4388720	0	1	0	0	0	1	0	0.01459854	0.016949153
4388727	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
307989	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
704236	0	1	0	0	0.029411765	1	0	0.01459854	0
135997	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
135996	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
4000725	0	0	0.012931034	1	0	0	1	0.01459854	0
135993	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.033898305
694017	1	0	0	0	0	1	0	0.00729927	0
135990	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
820273	0	0	0.030172414	0	0	0	1	0.01459854	0.016949153
820272	0	1	0.00862069	0	0	0	1	0	0.016949153
820277	1	0	0.086206897	0	0.029411765	1	0	0.03649635	0.101694915
135999	0	0	0.00862069	0	0.088235294	1	0	0.02189781	0.050847458
820274	0	1	0	0	0	1	0	0.01459854	0.016949153
453710	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
4363508	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
659933	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
4422479	0	1	0	0	0	1	0	0.01459854	0.016949153
2714240	1	0	0	0	0.029411765	1	0	0.01459854	0
4384115	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
1114591	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
3383615	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
3383614	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0
323974	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
3843946	1	0	0	0	0.029411765	0	1	0	0.016949153
3843947	0	1	0	0	0.029411765	1	0	0.01459854	0
787152	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.152542373
693749	1	0	0	0	0.029411765	1	0	0.01459854	0
4467178	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
3502662	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
321191	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
307984	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
916855	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
321195	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
321196	0	0	0.004310345	0	0	1	0	0.01459854	0
4467177	0	0	0.004310345	0	0	1	0	0	0.016949153
1017077	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
4412049	0	1	0	0	0	1	0	0.01459854	0.016949153
569175	0	1	0.004310345	0	0	1	0	0	0
4449815	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
569178	1	0	0.004310345	0	0	1	0	0.00729927	0
4449819	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
4449818	0	1	0.004310345	0	0	1	0	0.00729927	0
698023	1	0	0.012931034	0	0.058823529	1	0	0.01459854	0.016949153
1047401	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
1047406	0	1	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
548168	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
3332696	1	0	0.030172414	0	0.029411765	1	0	0.051094891	0.101694915
1047409	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
548165	0	0	0.301724138	1	0.411764706	1	0	0.284671533	0.728813559
831824	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
831825	1	0	0.012931034	0	0.029411765	1	0	0.051094891	0.237288136
548160	0	1	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
548161	0	0	0.004310345	0	0	0	1	0	0.016949153
353982	0	0	0.004310345	0	0	0	1	0	0.016949153
975668	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
174143	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
174142	0	1	0.00862069	0	0.029411765	0	1	0	0.016949153
174141	0	1	0	0	0	1	0	0.01459854	0.016949153
174147	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
174146	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4429736	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
1886772	0	0	0.043103448	0	0	0	1	0.00729927	0.016949153
584184	0	0	0	0	0.029411765	1	0	0.01459854	0
3238928	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
1124909	1	0	0.00862069	0	0.029411765	1	0	0.00729927	0.016949153
229230	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
4030375	0	1	0	0	0	1	0	0.01459854	0.016949153
1124902	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0
4030370	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
44941	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
44942	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4384721	0	1	0	0	0.029411765	1	0	0	0
4418693	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
733636	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
4418691	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0
4418690	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
574770	0	0	0.004310345	0	0	1	0	0	0.016949153
4418696	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4418695	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
4418694	0	1	0	0	0.029411765	1	0	0.01459854	0
4368628	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
1115641	0	0	0	0	0.029411765	1	0	0.01459854	0
1115643	1	0	0.056034483	0	0.029411765	1	0	0.03649635	0.050847458
226573	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.084745763
4368621	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
4319357	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4319351	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4319352	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
245599	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
690212	0	1	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
272871	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
272872	0	1	0	0	0	1	0	0.01459854	0.016949153
4466220	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
272878	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
272879	0	1	0.00862069	0	0	0	1	0	0.016949153
565010	0	1	0	0	0.029411765	1	0	0.01459854	0
4413314	0	1	0	0	0	1	0	0.01459854	0.016949153
238776	0	1	0	0	0	1	0	0.01459854	0
327900	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
238772	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
620118	0	1	0.004310345	0	0	1	0	0	0
806400	0	1	0	0	0.029411765	1	0	0.01459854	0
4240753	0	1	0	0	0	1	0	0.01459854	0
4428066	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
4428062	0	1	0	0	0	1	0	0.01459854	0
4385224	0	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
1076528	0	0	0.012931034	1	0	0	1	0.01459854	0
804657	1	0	0.004310345	0	0	0	1	0.00729927	0.016949153
4323475	0	1	0	0	0	1	0	0.01459854	0
4323476	1	0	0.025862069	0	0.029411765	1	0	0.051094891	0.152542373
4323477	0	0	0.030172414	0	0.029411765	1	0	0.072992701	0.186440678
4323478	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
833539	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
4320928	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
4320924	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
825985	0	1	0.004310345	0	0.029411765	1	0	0	0.016949153
825981	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
287013	1	0	0.012931034	0	0.029411765	1	0	0.051094891	0.254237288
2257189	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
825989	0	0	0.086206897	1	0.029411765	1	0	0.160583942	0.423728814
4369576	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
89269	0	1	0.047413793	0	0	1	0	0.02919708	0
573209	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
573208	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
582913	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.033898305
4326182	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
804655	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
978950	1	0	0.012931034	0	0.058823529	1	0	0.01459854	0.016949153
225004	0	0	0.004310345	0	0.029411765	1	0	0.03649635	0.101694915
835259	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
225006	0	0	0.004310345	0	0	1	0	0.01459854	0
245132	1	0	0	0	0	1	0	0.00729927	0
978958	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
835257	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
835254	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
660824	1	0	0.025862069	0	0.029411765	1	0	0.051094891	0.152542373
4470494	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
4470493	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
660821	0	1	0	0	0	1	0	0.01459854	0
4470490	0	1	0	0	0.029411765	1	0	0.01459854	0
832702	0	0	0.004310345	0	0	1	0	0	0.016949153
832706	0	1	0.004310345	0	0.029411765	1	0	0.03649635	0.084745763
2457128	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
121928	0	0	0.012931034	1	0.058823529	1	0	0	0.033898305
581460	0	1	0.004310345	0	0	1	0	0.00729927	0
581462	0	1	0	0	0	1	0	0.01459854	0.016949153
581463	0	0	0.004310345	0	0	0	1	0	0.016949153
806405	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
593859	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
4364628	0	1	0.004310345	0	0	1	0	0	0
593852	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
593853	0	0	0.004310345	0	0	1	0	0.01459854	0
593854	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
1033687	0	1	0	0	0	1	0	0.01459854	0.016949153
656878	0	1	0.004310345	0	0	1	0	0	0
260345	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
240419	0	0	0.004310345	0	0	1	0	0	0.016949153
260346	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
240410	0	1	0.004310345	0	0	1	0	0.00729927	0.016949153
842352	0	0	0.004310345	0	0	1	0	0.01459854	0
163494	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
292955	0	0	0.004310345	0	0	0	1	0	0.016949153
292956	0	0	0.004310345	0	0	0	1	0	0.016949153
269956	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
88136	0	0	0.004310345	0	0	1	0	0.00729927	0
88130	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
244063	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
323107	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
323106	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
235695	0	0	0.00862069	1	0.029411765	0	1	0.00729927	0.016949153
510231	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
235691	0	0	0.00862069	0	0	1	0	0.01459854	0
510235	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
235692	0	1	0	0	0.029411765	1	0	0.01459854	0
180838	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
235699	1	0	0	0	0.029411765	1	0	0.01459854	0
235698	0	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
4427384	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.033898305
4427383	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4427382	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
1139829	0	0	0.004310345	0	0	1	0	0.01459854	0
4357976	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
930942	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.084745763
818474	1	0	0	0	0.029411765	1	0	0.01459854	0
4357975	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
4357972	0	0	0.017241379	1	0.029411765	1	0	0.102189781	0.237288136
818473	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
283816	0	1	0	0	0	1	0	0.01459854	0
176171	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
176172	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
176173	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
176174	0	1	0	0	0	1	0	0.01459854	0.016949153
176175	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
4357978	0	1	0	0	0	1	0	0.01459854	0
576597	0	1	0.004310345	0	0	1	0	0	0
20833	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
829188	0	0	0.030172414	0	0	0	1	0.01459854	0.016949153
3199060	0	0	0.004310345	1	0	0	1	0.01459854	0.016949153
306816	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
250847	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.084745763
548956	1	0	0.012931034	0	0.058823529	1	0	0.00729927	0.016949153
829186	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
586110	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
2365577	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
831056	0	0	0.00862069	0	0.029411765	1	0	0.065693431	0.169491525
152204	0	1	0.004310345	0	0	1	0	0.01459854	0
2412816	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
368141	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
368142	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
149727	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
499378	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
929068	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4374399	0	0	0.00862069	0	0	1	0	0.01459854	0
4374398	0	1	0.004310345	0	0	1	0	0.00729927	0
293272	1	0	0.00862069	0	0.029411765	1	0	0.02919708	0.101694915
4374397	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
967290	0	0	0.004310345	1	0.029411765	0	1	0.00729927	0.016949153
664028	1	0	0	0	0.029411765	1	0	0.01459854	0
563757	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
1029720	0	0	0.004310345	1	0.176470588	1	0	0.065693431	0.169491525
1029727	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
320456	0	1	0.00862069	0	0	0	1	0	0.016949153
518407	0	1	0	0	0	1	0	0.01459854	0
162503	0	1	0	0	0	1	0	0.01459854	0.016949153
2964174	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
350862	0	1	0.00862069	0	0	0	1	0	0.016949153
162509	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
350866	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
2460930	1	0	0	0	0	1	0	0.00729927	0
963442	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
163677	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
793004	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
513760	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4403079	0	1	0.004310345	0	0	1	0	0.00729927	0
513767	0	1	0.00862069	0	0	0	1	0	0.016949153
2129995	0	1	0	0	0.029411765	1	0	0.01459854	0
963446	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
4403075	0	0	0.004310345	0	0	1	0	0.01459854	0
1689545	0	1	0.004310345	0	0	1	0	0.00729927	0.016949153
4325292	0	1	0.004310345	0	0	1	0	0.00729927	0
4325290	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
4325291	0	1	0.004310345	0	0	1	0	0.00729927	0
775076	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
4325294	0	1	0.047413793	0	0	1	0	0.01459854	0
2518417	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4325299	0	0	0.004310345	1	0.176470588	1	0	0.065693431	0.169491525
314128	1	0	0	0	0	1	0	0.01459854	0
175480	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
175483	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
175485	0	1	0	0	0	1	0	0.01459854	0.016949153
175487	0	1	0	0	0	1	0	0.01459854	0.016949153
2666889	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
2666883	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
4477388	1	0	0	0	0.029411765	0	1	0	0.016949153
28452	1	0	0.030172414	0	0.029411765	1	0	0.051094891	0.101694915
1052622	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
4477386	0	0	0.043103448	0	0	0	1	0.00729927	0.016949153
