0,t-SNE1,t-SNE2
EU772683.1.1391,64.23937,36.07077
EU772697.1.1274,-45.905293,-4.31948
EU772719.1.1374,59.37445,7.710444
EU772735.1.1293,-20.928335,21.125587
EU772751.1.1338,58.96886,50.030754
EU772784.1.1284,18.170092,-5.224455
EU772806.1.1323,-32.642403,-9.745918
EU772812.1.1371,-10.511646,-13.704163
EU772819.1.1318,-44.411266,2.0159588
EU772826.1.1230,10.021601,27.963852
EU772853.1.1313,-46.1928,-1.6318996
EU772858.1.1288,-45.60829,-0.9388079
EU772874.1.1379,-48.84515,3.4566364
EU772886.1.1397,45.71562,42.188168
EU772917.1.1361,6.8439364,-19.346813
EU772923.1.1378,-48.44815,3.7157116
EU772927.1.1267,-50.080643,13.84423
EU772932.1.1290,-29.913681,-49.251297
EU772933.1.1288,74.10762,53.568207
EU772937.1.1344,4.256273,-20.719769
EU772974.1.1390,59.104214,49.79759
EU772975.1.1380,2.5272465,-8.443448
EU773007.1.1247,-47.505318,-0.8891642
EU773119.1.1389,-26.726492,-45.755554
EU773177.1.1384,-40.135746,6.9721465
EU773218.1.1385,-56.46188,-10.031793
EU773287.1.1310,-6.395029,-64.993164
EU773328.1.1395,-58.85066,-1.258864
EU773330.1.1399,-35.2738,35.842415
EU773342.1.1377,-31.160393,-18.879576
EU773345.1.1375,29.679686,-43.268017
EU773366.1.1298,-18.295425,-67.94076
EU773376.1.1294,-9.085039,-72.4563
EU773405.1.1372,29.245382,-48.852737
EU773406.1.1296,-40.877747,-58.518288
EU773412.1.1367,-18.18512,-65.64693
EU773416.1.1362,30.949392,-35.105022
EU773420.1.1389,53.966534,-32.212925
EU773440.1.1378,36.36634,-53.749454
EU773443.1.1390,-30.420216,9.472808
EU773445.1.1310,-5.5099883,7.441239
EU773450.1.1282,50.29983,23.763172
EU773453.1.1296,39.201164,20.90711
EU773458.1.1402,11.676496,-47.66537
EU773464.1.1387,-68.16986,-27.096457
EU773465.1.1369,-37.477768,-64.75888
EU773469.1.1387,2.2177014,18.295504
EU773475.1.1370,55.807022,-54.36526
EU773481.1.1403,-28.314743,-53.05106
EU773483.1.1377,37.636055,-56.340714
EU773484.1.1362,59.68923,-36.591747
EU773496.1.1403,28.172764,-59.53154
EU773500.1.1402,34.979492,-41.85357
EU773506.1.1392,50.098114,-24.933998
EU773523.1.1302,-48.419956,22.19712
EU773525.1.1349,4.591758,-46.636486
EU773535.1.1309,4.5812044,85.37765
EU773551.1.1370,12.827451,-42.548775
EU773554.1.1318,-20.987581,20.537758
EU773558.1.1348,-30.746271,-23.243517
EU773563.1.1348,19.802706,-37.930244
EU773564.1.1345,-34.235226,-22.896477
EU773576.1.1339,20.00811,-4.1170926
EU773579.1.1362,37.362274,9.657248
EU773580.1.1360,-10.785914,-28.463873
EU773581.1.1368,48.000633,31.048965
EU773740.1.1375,26.855885,59.296688
EU773759.1.1417,16.704563,22.156181
EU773775.1.1373,-16.371729,22.42116
EU773810.1.1287,-8.302214,-59.931557
EU773820.1.1432,27.442616,9.963578
EU773852.1.1378,48.575768,-21.451101
EU773863.1.1287,-11.856819,-33.198624
EU773877.1.1291,25.593796,57.351616
EU773903.1.1389,23.194407,28.986534
EU773908.1.1284,-13.62045,1.5320829
EU773952.1.1367,-48.82503,8.496263
EU773965.1.1389,60.506195,48.170048
EU774049.1.1378,45.438217,-50.76208
EU774052.1.1370,-5.720213,-49.249054
EU774056.1.1269,-13.720689,-52.63515
EU774060.1.1383,-13.049315,-12.815748
EU774064.1.1352,57.838863,27.819588
EU774065.1.1367,14.340921,-56.8934
EU774068.1.1354,57.523827,-38.72829
EU774085.1.1377,53.0519,22.326181
EU774090.1.1259,-37.44342,-57.62644
EU774096.1.1364,19.33594,-4.7559366
EU774102.1.1348,60.648087,34.27414
EU774103.1.1371,57.52102,28.765167
EU774109.1.1344,-18.870964,-66.0171
EU774116.1.1366,-40.014706,-57.16432
EU774120.1.1373,6.7910657,14.790369
EU774123.1.1361,-40.82628,-65.23267
EU774126.1.1393,-29.598196,-30.631702
EU774127.1.1339,36.03049,10.701828
EU774130.1.1390,26.683798,28.244123
EU774135.1.1272,-33.451435,-47.593727
EU774137.1.1386,6.74166,-48.187595
EU774139.1.1383,-41.48688,-60.047596
EU774140.1.1374,7.3315115,-7.768697
EU774141.1.1367,6.3335648,-45.168404
EU774147.1.1379,25.025928,-11.602226
EU774152.1.1342,-14.821316,-59.44484
EU774170.1.1260,-19.039255,-44.83093
EU774173.1.1372,42.050053,-54.846478
EU774174.1.1389,-4.908492,6.26699
EU774179.1.1275,29.761452,26.329206
EU774182.1.1374,49.5199,-57.25742
EU774184.1.1387,8.400883,-51.819016
EU774186.1.1390,54.639545,-30.46687
EU774190.1.1279,-41.576218,-46.242226
EU774193.1.1245,8.228839,-42.99609
EU774195.1.1268,-71.678535,-24.478321
EU774196.1.1387,48.73546,-31.726025
EU774201.1.1264,-13.559026,-31.354027
EU774211.1.1284,-3.5092494,-46.489677
EU774215.1.1355,-40.72051,-53.698723
EU774219.1.1378,35.027393,-55.764225
EU774227.1.1303,-36.53823,-53.16034
EU774229.1.1369,-42.200436,-59.188747
EU774232.1.1291,-43.71291,-55.9748
EU774239.1.1288,-56.586803,-43.767834
EU774245.1.1297,-47.85738,-55.872723
EU774261.1.1283,39.378704,8.777765
EU774263.1.1289,-35.75687,-55.93845
EU774264.1.1363,8.576451,-47.697174
EU774276.1.1390,57.201935,-35.426846
EU774279.1.1349,58.93604,8.415171
EU774280.1.1366,24.403746,-56.970768
EU774291.1.1379,-47.996777,-35.901737
EU774294.1.1261,-70.31909,-28.334846
EU774295.1.1394,-66.58945,-24.24877
EU774298.1.1291,-72.41499,-25.588697
EU774309.1.1402,12.30766,-54.261242
EU774310.1.1373,60.23596,35.59423
EU774312.1.1367,-41.508022,-63.886665
EU774313.1.1343,-40.0671,-57.35352
EU774315.1.1288,19.280333,6.329652
EU774320.1.1378,14.504522,-56.5061
EU774322.1.1249,-40.08459,-56.80755
EU774323.1.1357,55.712727,-35.979218
EU774328.1.1288,40.752815,12.324994
EU774329.1.1381,33.654404,-42.911926
EU774331.1.1277,40.705833,7.7674203
EU774340.1.1274,-39.808968,-57.987503
EU774341.1.1313,-12.66689,-28.78402
EU774344.1.1258,-55.45474,-42.841896
EU774345.1.1370,-9.555716,-16.333532
EU774346.1.1337,-41.821964,-59.66708
EU774348.1.1286,26.066515,11.297866
EU774350.1.1258,-47.013306,-33.019905
EU774353.1.1273,16.12876,11.754698
EU774362.1.1381,-66.594864,-24.19042
EU774369.1.1254,-69.18667,-23.995022
EU774378.1.1381,-49.10457,-23.569809
EU774380.1.1385,-55.97229,-15.845726
EU774385.1.1405,24.638052,-57.97509
EU774387.1.1267,-38.644535,-56.953396
EU774407.1.1398,-60.977844,-8.572888
EU774446.1.1386,-43.13993,-64.201485
EU774448.1.1291,-49.668163,-18.998554
EU774451.1.1290,-14.177194,1.5165714
EU774454.1.1403,-62.307316,8.153118
EU774459.1.1287,-21.12424,-62.742256
EU774468.1.1406,-61.79883,6.253286
EU774470.1.1372,-23.038008,23.06243
EU774472.1.1324,-13.99391,-57.39675
EU774475.1.1397,-49.897045,-26.433304
EU774481.1.1285,-26.257648,-24.474072
EU774483.1.1281,-31.729805,-24.58867
EU774491.1.1289,-9.806609,-14.706266
EU774496.1.1384,-41.31416,-63.06655
EU774505.1.1241,-14.50089,-62.1026
EU774531.1.1284,-11.597915,-12.829873
EU774616.1.1388,-35.719143,-34.43339
EU774619.1.1204,-13.225755,7.7961516
EU774628.1.1362,31.063921,-42.507816
EU774644.1.1391,-6.7945127,-21.967894
EU774655.1.1246,19.387064,1.1865491
EU774667.1.1394,9.04079,-4.9338527
EU774671.1.1205,-12.482368,2.552047
EU774672.1.1388,-44.39725,16.97833
EU774676.1.1392,1.8100634,-43.566837
EU774685.1.1373,-43.88757,-45.793205
EU774697.1.1315,-43.201702,-46.236015
EU774742.1.1374,-18.597324,-68.09129
EU774765.1.1436,-18.644426,16.546877
EU774780.1.1405,44.362488,31.907122
EU774793.1.1400,27.20136,-45.27709
EU774799.1.1384,-41.976826,-11.92014
EU774803.1.1354,-45.00885,-51.635185
EU774810.1.1366,53.02893,-57.93204
EU774820.1.1375,-46.745823,-52.179184
EU774880.1.1320,-2.0053995,8.629405
EU774883.1.1317,-19.836336,16.060278
EU774906.1.1317,-14.731272,-10.5238695
EU774932.1.1388,-12.49892,-37.06461
EU774933.1.1397,-39.003834,-63.672836
EU774957.1.1292,-4.0907845,-43.56884
EU774968.1.1393,-11.038709,-27.449432
EU774976.1.1402,-35.197357,-48.728855
EU774979.1.1284,5.57438,7.15496
EU774981.1.1368,-46.628967,-57.177593
EU774989.1.1390,-28.242155,35.94538
EU774995.1.1390,32.428673,-44.06174
EU775000.1.1401,-43.87039,-49.514553
EU775002.1.1308,8.894366,17.62195
EU775003.1.1274,-33.560738,-47.303
EU775015.1.1345,-12.452688,-65.785934
EU775037.1.1380,-39.70312,-64.37594
EU775041.1.1395,-80.007065,24.927076
EU775051.1.1408,72.32361,-33.639187
EU775052.1.1373,33.966995,-55.301018
EU775066.1.1392,-47.360416,-45.116417
EU775070.1.1411,-66.94849,-4.8507814
EU775079.1.1395,25.9624,-50.015892
EU775084.1.1388,-46.75445,-51.02085
EU775099.1.1394,30.38335,-46.224274
EU775105.1.1390,-39.322105,-37.732666
EU775107.1.1392,31.23566,-43.11437
EU775118.1.1305,-45.424393,-57.173885
EU775127.1.1320,-47.30052,-46.859257
EU775140.1.1282,-67.98826,-34.5547
EU775142.1.1378,-10.618136,-28.129198
EU775152.1.1327,-5.6985135,-49.19838
EU775170.1.1397,4.704887,-48.970535
EU775205.1.1295,16.460838,-6.233517
EU775251.1.1362,40.550323,21.865435
EU775287.1.1368,-52.58857,2.1945117
EU775293.1.1285,-9.186555,13.246496
EU775310.1.1292,-71.76207,7.129898
EU775323.1.1370,-9.302752,-72.68875
EU775341.1.1360,47.034992,42.417915
EU775348.1.1320,38.49831,-17.974731
EU775368.1.1348,32.583477,-56.206547
EU775386.1.1371,-35.083897,6.9976044
EU775391.1.1335,52.58959,-33.992916
EU775392.1.1404,3.4447484,-40.986126
EU775395.1.1402,-39.794884,-52.541103
EU775402.1.1422,29.020987,-60.285828
EU775404.1.1398,-4.0891237,-45.756397
EU775417.1.1301,-8.431465,-10.842748
EU775419.1.1366,-29.892965,-28.480284
EU775432.1.1389,52.96457,-32.57358
EU775438.1.1388,21.086811,59.1537
EU775439.1.1379,34.57229,-55.442177
EU775440.1.1349,29.394009,-58.533302
EU775443.1.1333,-27.50471,-29.190039
EU775446.1.1344,-32.886417,-47.449852
EU775455.1.1215,21.894585,-3.3939261
EU775456.1.1391,36.104607,22.629492
EU775457.1.1377,29.692993,56.439037
EU775460.1.1390,-55.432438,-39.41494
EU775469.1.1374,55.330296,-51.99332
EU775476.1.1386,54.228348,-32.508865
EU775505.1.1375,-41.799446,-58.0473
EU775506.1.1389,39.018158,34.5047
EU775515.1.1388,13.256184,-53.3365
EU775521.1.1367,0.3265378,-47.473953
EU775530.1.1384,27.475552,27.01259
EU775534.1.1336,8.473883,-47.822334
EU775539.1.1386,-32.917213,-55.135696
EU775541.1.1293,-15.498119,-63.24269
EU775547.1.1388,60.46809,26.201853
EU775591.1.1273,-56.444324,22.789831
EU775592.1.1397,-7.1567426,30.973349
EU775594.1.1382,-6.8683853,30.989021
EU775597.1.1351,60.470047,-24.066463
EU775601.1.1268,-40.399,17.001839
EU775611.1.1397,9.14349,16.950449
EU775615.1.1257,19.420105,54.156242
EU775618.1.1381,19.821163,34.40104
EU775621.1.1284,0.58229715,37.537663
EU775629.1.1226,23.1772,0.3962102
EU775636.1.1373,60.447285,35.74651
EU775640.1.1374,68.69148,44.92531
EU775649.1.1224,-46.87645,19.946136
EU775667.1.1374,24.389668,29.466543
EU775669.1.1323,59.785694,-18.02088
EU775673.1.1399,-31.36305,22.314783
EU775680.1.1416,57.943092,-10.533989
EU775688.1.1371,19.881264,34.137524
EU775698.1.1374,61.26879,-12.266765
EU775721.1.1310,59.679996,-18.145767
EU775738.1.1330,19.363392,1.8058727
EU775806.1.1255,-12.867003,-69.396996
EU775855.1.1238,-12.677224,-14.006835
EU775873.1.1269,-47.590477,-46.542522
EU775934.1.1292,-13.810897,2.5151713
EU775963.1.1406,-54.551575,5.0204444
EU775987.1.1366,-40.54553,8.07612
EU775997.1.1385,-52.05835,1.6600922
EU776012.1.1402,-10.322991,-31.485678
EU776025.1.1313,-10.00325,-58.480896
EU776037.1.1290,-41.941803,7.4643636
EU776086.1.1349,-47.973152,3.0983305
EU776096.1.1390,-44.5216,0.020371895
EU776098.1.1288,59.266666,5.3725343
EU776134.1.1388,-45.713367,1.3599133
EU776137.1.1390,-45.68327,1.295864
EU776154.1.1278,1.6524063,-36.230343
EU776172.1.1288,-25.154272,-16.28462
EU776178.1.1293,10.22284,27.895746
EU776209.1.1388,22.924202,25.778528
EU776269.1.1279,-32.887775,-15.753983
EU776293.1.1376,-1.6664819,-44.29612
EU776304.1.1293,-10.340629,-16.602192
EU776311.1.1398,-17.053818,0.9664083
EU776344.1.1388,-56.97127,4.4557185
EU776350.1.1293,-69.99958,-26.79578
EU776373.1.1285,-20.787008,-62.898323
EU776389.1.1341,-65.97096,-3.2045515
EU776391.1.1397,-61.98658,8.171758
EU776412.1.1391,-31.529837,-24.537271
EU776426.1.1287,-34.28407,-59.715485
EU776445.1.1267,0.05570057,-41.85182
EU776451.1.1368,-36.34622,-63.34829
EU776456.1.1284,-14.379749,-63.250916
EU776476.1.1397,-47.049538,-12.78532
EU776484.1.1391,-72.884346,7.901852
EU776486.1.1300,-5.8909516,-1.1680437
EU776509.1.1253,58.224087,9.000687
EU776517.1.1350,21.879374,31.174593
EU776524.1.1264,-18.710627,26.684816
EU776534.1.1214,-9.542952,-15.037667
EU776550.1.1288,-9.453652,-58.96755
EU776572.1.1382,60.44084,-58.114964
EU776581.1.1287,22.744951,30.461899
EU776636.1.1359,73.15802,53.97997
EU776639.1.1388,60.37085,48.131554
EU776649.1.1257,17.175879,25.47195
EU776654.1.1369,41.608086,-2.3590078
EU776675.1.1205,-7.9589586,12.540956
EU776676.1.1272,-12.217129,-31.036192
EU776680.1.1401,14.91951,31.395788
EU776718.1.1389,1.7294003,2.0885377
EU776743.1.1296,-28.916859,-27.681814
EU776762.1.1346,23.580025,-52.473255
EU776763.1.1393,-36.70333,-58.57236
EU776772.1.1373,-36.930374,16.586227
EU776776.1.1317,-33.240402,-49.541836
EU776781.1.1357,27.736832,-63.019066
EU776784.1.1400,10.932933,-52.644905
EU776785.1.1387,33.846962,-42.407726
EU776793.1.1287,23.355627,0.47407496
EU776797.1.1402,-33.863605,0.22672187
EU776804.1.1366,38.622543,-51.180584
EU776814.1.1373,33.90309,-55.01657
EU776823.1.1343,-55.583237,-45.098667
EU776833.1.1374,56.412525,8.387467
EU776836.1.1286,-56.181473,-45.17806
EU776838.1.1341,34.012028,-55.209015
EU776841.1.1363,-33.604176,-49.356026
EU776846.1.1406,23.068848,-55.274048
EU776860.1.1353,36.459576,-18.510214
EU776871.1.1366,-31.664705,-52.401127
EU776878.1.1392,-33.20912,1.9502447
EU776882.1.1288,-3.998063,-0.010571398
EU776892.1.1385,-35.79708,-58.304237
EU776894.1.1287,-26.29611,-18.464373
EU776898.1.1395,58.581963,-28.511026
EU776908.1.1289,-33.63303,-40.063705
EU776909.1.1384,-36.36792,-58.320972
EU776910.1.1203,-5.091976,-0.034300774
EU776915.1.1286,-19.431387,-4.425854
EU776917.1.1271,-44.521053,-57.93868
EU776923.1.1396,-40.973293,-56.12332
EU776924.1.1391,-52.81926,0.019363746
EU776928.1.1344,-10.707619,-54.232407
EU776952.1.1270,-62.851357,-36.792183
EU776954.1.1339,2.5926228,-23.5317
EU776956.1.1285,-13.507211,-17.59056
EU777037.1.1289,-32.97033,-13.245616
EU777041.1.1378,-49.217026,-16.912296
EU777055.1.1312,-42.66486,18.404179
EU777057.1.1265,-13.244778,-32.62293
EU777088.1.1267,-13.647907,-31.090048
EU777112.1.1269,15.618527,12.192296
EU777128.1.1262,-8.550224,-10.690144
EU777133.1.1263,-13.412016,2.4687016
EU777152.1.1277,20.389992,-3.8939064
EU777154.1.1343,-13.009467,0.9753598
EU777179.1.1274,-9.357248,-72.80409
EU777185.1.1256,-9.202285,-72.906044
EU777199.1.1264,-37.894096,-59.30202
EU777207.1.1373,-11.354529,-17.418655
EU777216.1.1325,4.177181,-48.58251
EU777225.1.1256,-49.366837,-25.667809
EU777241.1.1258,-11.89032,-12.636152
EU777245.1.1203,-31.094488,-21.869173
EU777256.1.1256,-11.775395,-9.356728
EU777259.1.1267,-9.268248,-72.86119
EU777266.1.1327,-60.342564,-12.449393
EU777284.1.1362,-51.945225,-53.320377
EU777322.1.1266,-38.170414,-17.608843
EU777324.1.1329,-55.73324,-2.1824186
EU777340.1.1391,37.191616,21.724495
EU777343.1.1362,18.485188,-5.3590918
EU777357.1.1390,-33.955345,11.991816
EU777365.1.1388,-29.783113,-32.272667
EU777366.1.1347,8.566835,-5.707262
EU777376.1.1286,2.4871576,-40.67093
EU777397.1.1322,6.715419,-56.058
EU777398.1.1280,-69.305595,-3.535733
EU777416.1.1306,-9.756705,-37.551487
EU777432.1.1290,-3.8388288,-44.1915
EU777439.1.1288,-47.707943,-34.98998
EU777452.1.1297,-12.388838,-13.255697
EU777453.1.1389,39.443985,-59.111206
EU777463.1.1283,-9.484437,-17.466248
EU777464.1.1295,22.487743,58.82478
EU777468.1.1373,32.922413,-52.894012
EU777478.1.1389,-38.316124,-61.850506
EU777480.1.1286,-39.92332,-57.998344
EU777482.1.1269,-54.89708,-42.612316
EU777500.1.1271,-68.727135,-28.115376
EU777503.1.1389,48.747498,-29.934692
EU777506.1.1261,18.001947,-9.843253
EU777507.1.1377,-41.24518,-58.98305
EU777512.1.1293,-59.34204,-41.6479
EU777514.1.1400,-22.820538,-34.95558
EU777515.1.1408,-45.803383,-43.67303
EU777517.1.1395,-39.471466,-64.58055
EU777520.1.1299,22.921003,3.883113
EU777523.1.1255,-42.779175,-40.67093
EU777529.1.1379,24.199535,-49.46918
EU777540.1.1327,-23.968073,-45.517445
EU777542.1.1389,-43.602455,-62.882404
EU777545.1.1391,70.267746,-27.668058
EU777547.1.1382,8.132319,-4.6531777
EU777552.1.1387,36.845444,-43.045143
EU777555.1.1376,33.964886,-55.278267
EU777558.1.1357,32.547134,-41.11214
EU777559.1.1291,-46.650127,-53.70065
EU777561.1.1390,2.0536237,-1.1580986
EU777577.1.1211,-64.18651,-37.523132
EU777596.1.1411,20.964571,-50.699867
EU777598.1.1293,-56.2044,-44.084045
EU777612.1.1274,-41.82584,-60.11123
EU777620.1.1291,-36.08522,-67.64307
EU777627.1.1366,33.65665,-40.784218
EU777628.1.1371,-36.13985,-58.66343
EU777635.1.1397,34.131927,-20.444944
EU777642.1.1352,37.23598,-45.68351
EU777644.1.1387,82.63331,9.755849
EU777645.1.1268,-13.227363,2.4558997
EU777672.1.1225,-72.86734,10.570118
EU777698.1.1381,71.79817,-10.243726
EU777739.1.1225,-78.38076,10.752603
EU777745.1.1359,60.08066,28.240265
EU777757.1.1422,6.6992245,31.01974
EU777788.1.1403,-30.623585,22.538008
EU777791.1.1212,46.468456,41.1758
EU777806.1.1322,7.3685865,30.735535
EU777812.1.1396,-28.226234,35.93486
EU777879.1.1294,-8.757366,-72.08653
EU777894.1.1261,-8.6593275,-72.44636
EU777895.1.1394,9.921277,1.078598
EU777971.1.1204,-54.194645,-41.747013
EU777999.1.1356,-17.596777,-66.81853
EU778014.1.1279,39.783157,7.867724
EU778018.1.1258,-14.197919,2.3176384
EU778034.1.1291,-31.453527,-24.278904
EU778044.1.1385,-54.532047,2.0527627
EU778070.1.1402,-28.677185,-49.054688
EU778073.1.1322,41.639736,-5.1093407
EU778074.1.1388,-69.849495,-29.439648
EU778120.1.1388,32.53645,-49.1034
EU778138.1.1395,74.403175,38.69964
EU778144.1.1341,-7.924369,-74.22502
EU778164.1.1338,26.76688,27.715513
EU778168.1.1339,9.942653,8.907049
EU778170.1.1283,39.351635,5.0153112
EU778182.1.1364,12.276803,-54.19869
EU778211.1.1382,83.275085,-1.8588822
EU778223.1.1390,-27.834566,-26.450237
EU778225.1.1399,-4.5192895,-23.829624
EU778235.1.1391,43.609417,7.876913
EU778237.1.1273,-13.151273,-69.58821
EU778240.1.1371,84.40123,3.1305299
EU778248.1.1341,20.820719,-32.937653
EU778253.1.1380,-43.373222,-39.92942
EU778256.1.1404,-39.942635,-53.6046
EU778264.1.1404,26.641943,-62.215572
EU778269.1.1396,-12.450958,-43.220993
EU778271.1.1403,75.16509,29.246643
EU778274.1.1392,37.436478,-52.409836
EU778295.1.1326,42.165283,8.612625
EU778308.1.1403,10.822389,1.6821272
EU778329.1.1334,66.53465,33.04366
EU778330.1.1397,-5.1681595,-37.85378
EU778338.1.1387,26.991213,52.396004
EU778348.1.1322,29.266232,29.83422
EU778354.1.1387,-51.154793,-41.713676
EU778362.1.1345,-11.774772,-28.378607
EU778419.1.1388,12.895973,30.824286
EU778438.1.1420,31.238697,-62.540405
EU778456.1.1401,14.386694,30.502604
EU778496.1.1401,-10.431122,-31.189697
EU778509.1.1401,-9.554977,35.07864
EU778512.1.1403,14.718119,31.363188
EU778517.1.1380,-11.73278,-12.560771
EU778522.1.1384,-43.74422,7.6118693
EU778539.1.1385,-50.557938,-42.52769
EU778552.1.1402,-54.920715,2.4565701
EU778567.1.1398,-40.089,-63.48403
EU778578.1.1373,-0.9834025,-44.537216
EU778592.1.1390,20.499865,57.57747
EU778593.1.1400,26.583628,9.069054
EU778598.1.1397,-10.509541,-34.03479
EU778608.1.1400,51.878597,-40.79061
EU778613.1.1289,-46.897858,-1.9876778
EU778614.1.1403,2.6283188,-31.864063
EU778616.1.1298,22.312319,56.792877
EU778622.1.1397,49.846306,-42.61971
EU778625.1.1365,-36.730247,-31.07348
EU778632.1.1397,53.94774,-43.08987
EU778637.1.1304,5.6394744,-42.85178
EU778663.1.1260,-12.772854,-11.99222
EU778689.1.1332,20.090788,61.757145
EU778719.1.1272,-9.42974,12.900692
EU778729.1.1392,16.049786,11.725
EU778742.1.1266,-13.7999525,2.3639443
EU778812.1.1386,-54.15433,-3.837196
EU778819.1.1262,-54.532436,-3.3007185
EU778820.1.1349,-5.355045,-46.797085
EU778828.1.1398,-39.297413,-53.966297
EU778833.1.1395,-56.013412,12.558723
EU778848.1.1375,-53.906986,13.909547
EU778856.1.1365,23.396463,-55.950977
EU778858.1.1261,-20.169077,-69.27172
EU778860.1.1374,28.108189,-63.04388
EU778863.1.1253,-71.44401,-21.645437
EU778871.1.1375,-19.76372,40.606518
EU778872.1.1287,19.072857,1.8998855
EU778886.1.1279,-71.580696,-25.062513
EU778893.1.1359,14.735777,-27.387802
EU778897.1.1261,-48.74191,-60.96204
EU778898.1.1349,58.230732,8.889679
EU778902.1.1270,22.272814,28.795536
EU778903.1.1268,-58.566284,-12.349618
EU778904.1.1389,-45.72197,2.4023697
EU778905.1.1289,-61.221455,-16.720903
EU778916.1.1376,24.178263,-56.26408
EU778919.1.1394,56.482113,10.591625
EU778920.1.1402,11.861768,-48.396027
EU778928.1.1310,30.286137,30.489763
EU778934.1.1251,19.088013,-7.9377446
EU778941.1.1389,24.327332,10.762222
EU778942.1.1391,79.99674,-0.69974613
EU778949.1.1401,-62.127968,-18.080873
EU778964.1.1407,-0.5954354,-30.600752
EU778973.1.1417,-53.202957,41.593315
EU778974.1.1385,-9.717992,-21.592789
EU778982.1.1399,-38.316063,-32.03175
EU778988.1.1396,48.430992,-24.08921
EU779005.1.1371,0.19992232,-20.571936
EU779008.1.1387,-41.271496,-43.45692
EU779013.1.1407,30.11722,-4.8602524
EU779035.1.1415,-1.6416001,-30.922667
EU779041.1.1251,-5.8429346,-1.0739983
EU779046.1.1402,-54.03678,2.5642715
EU779051.1.1400,-54.213604,1.6614925
EU779052.1.1312,18.580742,35.9001
EU779054.1.1366,-42.12889,-24.813295
EU779071.1.1414,-0.7653027,-30.510105
EU779075.1.1401,-24.452408,-2.606807
EU779078.1.1293,7.348237,-5.5285263
EU779139.1.1248,-12.218226,-66.09388
EU779165.1.1348,-55.827457,-2.173808
EU779175.1.1386,-52.85445,0.043850984
EU779192.1.1352,45.31283,-20.970478
EU779193.1.1371,-67.314186,-26.38275
EU779257.1.1241,-36.662167,-59.017014
EU779259.1.1349,-17.865957,-69.899734
EU779301.1.1404,-56.183388,-3.376194
EU779320.1.1391,-48.76893,-16.32831
EU779323.1.1406,2.787135,-42.287666
EU779462.1.1379,-59.343334,4.6509786
EU779463.1.1390,21.79401,58.79799
EU779474.1.1406,59.075222,50.640114
EU790142.1.1228,-53.9548,50.646755
EU790158.1.1203,-50.604027,23.858223
EU790196.1.1206,-50.257835,39.82194
EU790226.1.1203,-50.244755,25.465733
EU790471.1.1202,2.878853,62.707657
EU790986.1.1506,-76.462036,17.576307
EU794119.1.1454,-37.182056,-58.969357
EU794153.1.1459,-23.361547,-9.873187
EU794178.1.1450,-21.140778,-29.940159
EU799672.1.1238,-45.374397,39.130985
EU801557.1.1271,26.325861,9.981167
EU808442.1.1293,-54.372974,50.771263
EU826403.1.1339,26.548897,-10.4187355
EU828409.1.1423,-24.709002,17.728643
EU843173.1.1540,-35.400505,-14.530277
EU843250.1.1446,-8.595148,-21.81651
EU843349.1.1425,-17.0379,-68.22305
EU843661.1.1236,2.225353,63.284138
EU844171.1.1489,-32.36529,-25.055769
EU844260.1.1419,-25.354958,-55.64502
EU844398.1.1255,-9.115462,13.222268
EU844416.1.1343,21.872608,57.19028
EU844543.1.1490,-0.90267646,-44.22672
EU844544.1.1547,-36.75984,-66.124664
EU844902.1.1471,-22.551435,-8.812977
EU845249.1.1218,-8.126573,-5.4337883
EU845481.1.1289,-14.318169,-61.153507
EU850576.1.1430,-37.0679,-56.180477
EU864467.1.1485,-13.156706,-15.224885
EU868814.1.1450,9.015253,83.032906
EU871388.1.1502,-44.342876,-63.596786
EU878313.1.1507,-0.8340765,6.5000496
EU883765.1.910,-12.490976,-67.63886
EU887971.1.1372,-24.99858,17.612038
EU909652.1.1362,31.792086,-63.978085
EU909656.1.1362,-35.30179,59.668674
EU919515.1.1268,-11.027547,55.5353
EU919864.1.1408,-0.7025187,-30.081518
EU928746.1.1484,-35.63962,81.7857
EU928984.1.1238,-43.460094,54.34386
EU931404.1.1403,5.2112594,83.82925
EU931440.1.1396,3.238952,88.690605
EU939405.1.1474,45.091095,39.27642
EU939413.1.1549,-53.324512,2.5593042
EU939428.1.1511,24.966345,53.017414
EU939444.1.1506,-49.72948,0.9553131
EU978819.1.1276,-23.76796,63.35952
EU999240.1.1259,-65.726166,39.638645
FAGH01000127.1.1295,-22.34005,23.521055
FAUJ01000006.3367.4875,-49.783913,-10.61486
FAUL01000012.89600.91090,-0.8490819,6.444794
FAVI01000004.657.1924,23.419315,1.0544719
FAVI01000008.1703276.1704567,10.209329,-32.40624
FAVJ01000004.312430.313940,-26.159761,-12.000595
FAVK01000008.42.1545,12.557516,-28.914183
FBXW01000008.267.1775,-17.57671,-19.841007
FBXY01000008.115495.116986,-56.40842,12.941273
FBYB01000006.1397107.1398611,6.1223373,-7.075904
FCEX01000012.769211.770715,9.865051,82.58577
FCNA01000117.1.1283,-42.71008,-11.082177
FCNB01000038.5661.7156,-45.758625,-15.536113
FCNT01000097.14.1527,27.66849,-34.029488
FG613726.1.1202,-7.498741,3.6165268
FIZH01000015.305.1824,71.208466,16.537006
FIZW01000001.347077.348580,-0.004835848,88.10926
FJ032381.1.1266,-4.1719303,-0.37190115
FJ032391.1.1254,-13.589031,-53.151665
