0,t-SNE1,t-SNE2
GFJP01006665.2.1440,38.165047,-101.53695
GQ003660.1.1350,-86.74073,51.24329
GQ003913.1.1349,-69.98292,-34.282314
GQ004007.1.1340,-75.6679,-39.873493
GQ004351.1.1350,-73.09188,-37.102505
GQ004577.1.1308,13.812556,-87.65186
GQ004952.1.1371,-1.9152861,22.326958
GQ004971.1.1355,-70.73567,-32.011787
GQ005005.1.1348,-76.233406,-40.4368
GQ006259.1.1327,-72.626434,-36.596153
GQ006269.1.1347,-77.26757,-41.459454
GQ006276.1.1348,-75.532295,-39.735752
GQ006386.1.1338,-81.89877,46.940155
GQ006447.1.1346,-72.03865,-36.060246
GQ006505.1.1353,-45.83766,24.41769
GQ006526.1.1346,-75.98237,-40.185852
GQ006553.1.1331,-75.443794,-39.637917
GQ006560.1.1362,35.85522,-13.921567
GQ006666.1.1333,90.19351,-61.75028
GQ006681.1.1357,-26.90711,3.2340472
GQ006702.1.1361,-51.154915,-68.89329
GQ006773.1.1390,-44.379997,-56.439896
GQ009353.1.1366,-3.7495813,9.596846
GQ009817.1.1352,32.22111,15.113051
GQ009821.1.1349,-86.66901,51.35799
GQ010274.1.1353,4.123711,53.945866
GQ010578.1.1349,-68.83602,-33.274723
GQ014215.1.1357,-35.81072,10.784346
GQ014216.1.1367,-36.098633,12.124639
GQ014254.1.1331,-74.10872,-38.226658
GQ014272.1.1361,88.01973,30.995312
GQ014278.1.1349,-67.83509,-31.919441
GQ014599.1.1341,-84.87523,49.69158
GQ014605.1.1316,-81.92176,4.497373
GQ014615.1.1346,-67.44224,-28.876982
GQ014626.1.1348,-67.2984,-30.63967
GQ014650.1.1368,-36.18496,12.189259
GQ014659.1.1348,-67.186195,-29.837082
GQ014665.1.1350,-72.045746,-60.037125
GQ014695.1.1350,-7.734162,7.843134
GQ014713.1.1346,-68.22807,-67.46901
GQ014737.1.1357,-35.71634,10.720683
GQ014747.1.1357,-35.78306,10.713823
GQ014760.1.1344,-71.710785,-35.744507
GQ016274.1.1347,-76.638145,-40.845345
GQ016596.1.1355,54.601376,-29.701015
GQ016783.1.1354,-3.240066,72.61697
GQ016854.1.1347,-76.90595,-41.103035
GQ021574.1.1308,13.791756,-87.716255
GQ022180.1.1384,-80.030235,-9.080113
GQ025641.1.1382,-82.350235,-6.563308
GQ031456.1.1347,-76.09632,-40.300877
GQ031841.1.1347,-77.01999,-41.21484
GQ033816.1.1340,-84.816216,49.729397
GQ034017.1.1344,-81.58218,43.559055
GQ035588.1.1337,6.737021,7.069239
GQ037664.1.1364,35.68755,-13.670635
GQ038490.1.1362,88.05512,30.93652
GQ038569.1.1298,-82.31406,46.708664
GQ039148.1.1326,-34.779167,9.662494
GQ039174.1.1369,64.209465,-3.650475
GQ039252.1.1362,65.09167,-4.5285482
GQ042300.1.1360,-34.88653,9.807657
GQ042430.1.1361,-34.881023,9.802075
GQ042936.1.1355,-23.911213,11.087385
GQ042946.1.1387,29.428137,-35.702015
GQ042985.1.1336,45.63496,86.23047
GQ043073.1.1351,19.82244,-50.955154
GQ043829.1.1357,30.67847,-20.585794
GQ045935.1.1351,-63.22299,-1.2481977
GQ047146.1.1361,35.75781,-13.913571
GQ047989.1.1350,20.977352,32.856033
GQ057668.1.1351,17.355625,-64.09491
GQ057672.1.1339,12.80266,20.2358
GQ061460.1.1339,-81.785995,46.35383
GQ064443.1.1340,15.503149,11.440555
GQ067833.1.1345,-81.578415,43.397007
GQ069168.1.1341,6.0379977,8.86587
GQ069882.1.1359,-28.06955,35.21676
GQ072215.1.1340,89.189926,-60.88289
GQ073172.1.1345,-76.74937,-40.949898
GQ073260.1.1346,-34.98177,79.998856
GQ076362.1.1360,-27.764486,29.399384
GQ077172.1.1347,-77.10717,-41.298122
GQ077208.1.1367,-36.0897,12.113704
GQ079293.1.1335,-96.920815,30.910273
GQ079304.1.1351,-19.04111,56.533684
GQ079892.1.1367,-33.03358,55.42619
GQ079989.1.1346,-81.58299,43.475
GQ080826.1.1326,-81.95956,46.973812
GQ082178.1.1385,-81.89522,4.5182934
GQ082188.1.1361,78.56207,-3.8343694
GQ082197.1.1349,-76.22964,-40.43293
GQ082471.1.1349,-60.51817,80.254974
GQ084005.1.1338,-81.32625,44.244255
GQ085228.1.1339,-81.59195,45.764835
GQ088717.1.1336,-81.57053,45.86448
GQ091872.1.1358,0.75134766,19.019392
GQ092782.1.1359,-51.89902,59.567604
GQ099074.1.1311,91.30971,-6.8770595
GQ103547.1.1347,-77.197296,-41.39019
GQ104125.1.1377,59.236183,-63.578873
GQ104200.1.1385,-81.93917,-6.9745636
GQ105293.1.1349,-15.053876,0.90606433
GQ106151.1.1370,45.833,-61.008068
GQ108208.1.1347,-15.166714,1.7723732
GQ130016.1.1458,5.6885524,-27.013779
GQ132307.1.1386,-3.5685568,71.726906
GQ132356.1.1391,-12.9670105,78.709564
GQ132642.1.1378,-33.49277,-14.857849
GQ132968.1.1376,-33.51203,-14.880345
GQ133046.1.1200,-33.650875,-15.060434
GQ133121.1.1411,-37.210487,59.642605
GQ133237.1.1274,-46.085964,40.139404
GQ133459.1.1330,-33.632286,-15.03598
GQ133703.1.1364,3.0634012,-24.241425
GQ133707.1.1201,-34.331543,-15.958214
GQ133744.1.1385,-33.681873,-15.099257
GQ133745.1.1397,64.787315,-4.2564564
GQ133895.1.1341,-33.75855,-15.20101
GQ133907.1.1390,-21.878744,-82.636795
GQ133949.1.1362,-44.892696,24.43422
GQ133965.1.1375,-32.06394,-12.980082
GQ134007.1.1310,6.052442,69.614586
GQ134110.1.1348,-21.292767,-9.729507
GQ134113.1.1370,-21.982985,-6.503685
GQ134270.1.1395,-98.01401,-30.153833
GQ134391.1.1391,-46.98266,16.576422
GQ134425.1.1392,52.544163,-33.6376
GQ134607.1.1360,-33.292458,-14.602572
GQ134663.1.1387,-33.578045,-14.9659
GQ134701.1.1328,-45.460323,24.065405
GQ134908.1.1354,-33.23948,-14.527371
GQ134951.1.1315,3.1076047,-23.290478
GQ135003.1.1342,-33.967735,-15.474456
GQ135099.1.1350,2.7435486,-27.789774
GQ135225.1.1325,3.1532555,-21.852455
GQ135251.1.1368,-32.201683,-13.159682
GQ135950.1.1352,-29.928442,-11.672486
GQ135976.1.1395,-45.729095,24.825792
GQ136005.1.1378,-33.495735,-14.859109
GQ136478.1.1375,-32.130123,-13.067242
GQ136565.1.1350,-22.00282,-6.890167
GQ136786.1.1392,-71.79067,-60.78958
GQ136831.1.1382,33.72827,14.576282
GQ138405.1.1225,-32.018986,53.909157
GQ138429.1.1362,-0.10449247,-20.918215
GQ138463.1.1365,68.83901,73.88222
GQ138544.1.1244,-33.414497,-14.756697
GQ138644.1.1374,11.678883,30.769743
GQ138766.1.1351,83.338585,9.186177
GQ138775.1.1354,-32.475174,-13.527025
GQ138962.1.1297,-33.13132,-14.385001
GQ144701.1.1205,56.36388,60.969
GQ154771.1.1375,-83.00595,-5.990244
GQ155587.1.1363,71.93541,-25.018887
GQ155728.1.1363,59.222237,-63.433468
GQ155909.1.1357,65.63671,23.59582
GQ156211.1.1368,-79.78339,-19.46231
GQ156417.1.1346,33.980305,-53.690907
GQ156431.1.1327,-22.562443,-83.60013
GQ156468.1.1358,-23.760632,-22.253271
GQ156634.1.1447,-50.818104,-39.659145
GQ157044.1.1456,-40.83817,-27.409859
GQ157279.1.1480,19.56698,-72.152824
GQ157354.1.1484,-49.033096,-40.548367
GQ157369.1.1484,-53.907394,-49.80068
GQ157386.1.1439,7.457146,-25.965393
GQ157626.1.1389,-6.774962,-80.09306
GQ157641.1.1390,-22.765911,-83.84449
GQ157794.1.1428,-23.568441,20.785917
GQ157859.1.1440,-96.60311,31.615717
GQ157993.1.1485,74.260155,32.087914
GQ158587.1.1457,-2.8270361,115.53078
GQ158654.1.1454,-54.20087,-49.859493
GQ158747.1.1326,-30.24535,-10.642966
GQ158794.1.1338,-67.185844,-30.105791
GQ159159.1.1475,-54.437344,-49.890995
GQ159172.1.1474,-55.303604,-49.89852
GQ159184.1.1472,-28.391655,2.3318434
GQ159191.1.1491,-56.31324,43.777294
GQ159244.1.1474,-60.788193,82.41061
GQ159281.1.1461,9.325519,32.050083
GQ159307.1.1468,108.70005,5.419136
GQ159309.1.1458,50.069893,15.413865
GQ159385.1.1476,-50.09282,-39.894215
GQ159575.1.1479,-54.629723,-49.917606
GQ159578.1.1479,-54.867905,-49.93914
GQ159638.1.1472,50.483776,-9.127892
GQ167331.1.1350,28.182869,11.943059
GQ175369.1.1464,-64.696846,56.08143
GQ175370.1.1452,36.15412,27.69334
GQ175371.1.1438,29.956089,69.79754
GQ175375.1.1452,79.2785,12.224123
GQ175402.1.1433,-64.78152,-12.643131
GQ175407.1.1454,-10.250752,-19.456593
GQ175414.1.1431,-99.14007,35.81752
GQ175418.1.1432,-64.592255,-12.790379
GQ175428.1.1457,-6.7982183,68.43398
GQ175433.1.1429,-68.62736,-5.880521
GQ175436.1.1437,-96.451065,32.119007
GQ175448.1.1452,-16.714613,77.08281
GQ175449.1.1442,-16.63025,76.89763
GQ175455.1.1454,-6.5700707,68.50152
GQ175456.1.1437,-92.2752,-26.497671
GQ175458.1.1439,-69.0649,-7.6887565
GQ175462.1.1458,-20.53803,69.51257
GQ175475.1.1456,-94.599556,-27.456604
GQ175477.1.1436,36.153873,27.718874
GQ175482.1.1455,79.587975,-3.2743418
GQ175485.1.1455,112.365204,-6.0929556
GQ175496.1.1455,-94.59488,-8.802572
GQ240641.1.1325,35.683167,-93.59088
GQ246670.1.1395,-35.718063,20.469646
GQ246720.1.1468,14.243008,79.71836
GQ254278.1.1333,26.337875,-87.61199
GQ263409.1.1437,26.275402,-87.32799
GQ264301.1.1463,25.89661,10.881352
GQ265906.1.1288,-35.955364,58.913486
GQ267943.1.1487,73.53714,-26.354681
GQ267973.1.1473,44.299538,-62.07925
GQ267982.1.1474,-16.51092,-64.39911
GQ284469.1.1314,-28.003988,32.87389
GQ324949.99400.100889,91.13098,-6.84344
GQ327217.1.1333,-46.367184,10.94058
GQ327248.1.1335,-13.318733,-31.579123
GQ327319.1.1316,29.224886,78.83447
GQ327532.1.1334,42.87841,-0.6994801
GQ327614.1.1335,43.119713,-18.971016
GQ327646.1.1321,70.19748,-44.321754
GQ327665.1.1322,-24.012125,67.47496
GQ338715.1.1269,-4.947509,44.768063
GQ338717.1.1488,-79.82735,-19.469383
GQ338720.1.1529,-82.852234,-6.1139584
GQ338727.1.1397,-4.60023,44.477993
GQ358230.1.1286,43.824482,-40.25759
GQ358250.1.1291,-16.733519,78.04212
GQ358260.1.1206,-76.21703,17.928438
GQ358269.1.1275,-66.1458,11.319801
GQ358345.1.1306,43.04874,-42.392315
GQ358346.1.1332,89.85979,36.54904
GQ358367.1.1243,-7.8045177,7.212077
GQ358380.1.1239,43.802425,-40.297512
GQ358400.1.1232,-46.43466,-72.62277
GQ358435.1.1358,-69.885826,-70.17053
GQ358454.1.1364,-26.188364,-43.290863
GQ358460.1.1355,-52.016006,-11.285469
GQ358475.1.1354,-40.58158,78.81318
GQ358491.1.1401,-39.94723,88.85663
GQ358496.1.1365,-74.19021,16.120907
GQ358507.1.1365,-56.00369,28.198818
GQ358876.1.1513,-34.928146,22.214697
GQ358914.1.1502,60.65443,24.182459
GQ360012.1.1488,53.073364,35.59146
GQ369053.1.1260,5.770996,9.128413
GQ379563.1.1252,-15.981183,3.5449653
GQ379567.1.1226,90.421234,-5.068132
GQ379614.1.1202,17.24855,-86.65765
GQ416847.1.1463,56.304226,61.165375
GQ448006.1.1376,-50.988235,-69.002464
GQ448037.1.1392,-51.59746,-68.836716
GQ448041.1.1396,-50.99499,-68.96844
GQ448044.1.1390,14.8218775,104.221245
GQ448052.1.1379,-34.109123,97.212166
GQ448067.1.1392,104.24722,-27.16789
GQ448078.1.1372,-92.28046,-26.561756
GQ448084.1.1394,27.305351,-20.612751
GQ448085.1.1398,9.921939,-52.715843
GQ448108.1.1391,54.684437,-33.75345
GQ448116.1.1379,-37.70757,78.95938
GQ448183.1.1384,-61.644398,-10.691339
GQ448195.1.1391,62.314865,6.51235
GQ448210.1.1371,-5.0250278,-40.020836
GQ448234.1.1288,14.345029,10.468098
GQ448251.1.1398,53.525265,39.118145
GQ448269.1.1372,52.0931,4.936701
GQ448280.1.1381,67.46331,-36.762245
GQ448286.1.1395,-52.978107,-25.945751
GQ448308.1.1393,2.9053478,-71.09967
GQ448311.1.1371,52.765602,4.2622895
GQ448318.1.1256,-79.34327,-19.382439
GQ448326.1.1372,-1.1786146,92.26847
GQ448331.1.1393,5.238876,-75.90823
GQ448342.1.1392,-58.857094,-47.70072
GQ448348.1.1394,4.132087,-73.65337
GQ448359.1.1396,3.3302531,-71.730484
GQ448372.1.1396,4.570236,-74.53963
GQ448384.1.1396,4.3067255,-73.95508
GQ448410.1.1415,30.891365,-39.640423
GQ448416.1.1370,29.687473,69.52569
GQ448451.1.1399,58.259735,44.339157
GQ448499.1.1381,-113.302666,20.69129
GQ448506.1.1374,53.111187,-7.8647795
GQ448529.1.1379,110.11558,-0.66396487
GQ448532.1.1380,-96.96018,-28.862625
GQ448538.1.1391,42.04616,-80.57754
GQ448540.1.1202,29.36959,84.07624
GQ448550.1.1368,-67.30011,-1.8131684
GQ448577.1.1294,-1.8098935,115.55232
GQ448580.1.1259,-16.59596,49.08055
GQ448585.1.1400,-14.672155,45.2823
GQ448595.1.1387,-40.68996,-5.653384
GQ448661.1.1378,14.144633,10.302485
GQ448681.1.1394,44.14567,-73.853096
GQ448689.1.1363,35.679173,-93.6134
GQ448694.1.1392,-0.3043175,115.57596
GQ448702.1.1395,-46.348038,5.65966
GQ448726.1.1396,90.21246,38.110256
GQ448748.1.1375,-40.73368,-5.3731117
GQ448764.1.1390,61.351166,7.1373587
GQ448765.1.1395,53.97123,-7.547335
GQ448769.1.1369,-69.37805,-3.3662179
GQ448776.1.1365,-45.475536,41.672737
GQ448784.1.1400,62.378937,6.4825096
GQ448789.1.1371,-45.4794,41.678616
GQ448828.1.1452,-51.837646,-68.09885
GQ448834.1.1358,80.67675,59.690422
GQ448861.1.1388,90.85589,38.996944
GQ448867.1.1381,53.731388,40.13963
GQ448883.1.1361,-63.455696,-10.278865
GQ448908.1.1286,52.226044,-92.29396
GQ448937.1.1386,-56.5813,-46.478985
GQ448940.1.1291,2.775599,-70.04514
GQ448943.1.1273,5.227903,-75.88668
GQ448944.1.1354,52.09523,-92.2307
GQ448965.1.1384,-53.520004,-26.025452
GQ448970.1.1284,-59.59772,-48.620956
GQ449002.1.1384,-5.769078,-11.996135
GQ449003.1.1384,1.5775338,-67.97336
GQ449020.1.1309,-58.535572,-48.764214
GQ449072.1.1376,-113.30266,20.69082
GQ449079.1.1378,-55.894665,-26.131512
GQ449081.1.1376,-55.74921,-26.116581
GQ449088.1.1384,-52.66256,-25.884367
GQ449092.1.1375,108.567444,7.0283203
GQ449103.1.1345,36.01232,28.939024
GQ449169.1.1383,89.04277,35.489265
GQ449173.1.1393,91.08974,-23.985874
GQ449180.1.1361,20.901724,-27.219118
GQ449183.1.1384,65.44256,77.66053
GQ449190.1.1390,87.297844,-26.81214
GQ449206.1.1387,86.42721,-27.799774
GQ449208.1.1396,-46.431652,-72.68414
GQ449219.1.1357,-42.093937,-3.3815856
GQ449222.1.1390,65.100555,-4.536168
GQ449228.1.1382,90.08367,37.40685
GQ451185.1.1480,13.190315,20.368736
GQ451202.1.1480,-43.100315,-1.4762354
GQ451226.1.1497,30.050867,69.783394
GQ451236.1.1510,-95.64726,-27.481768
GQ451239.1.1507,-45.37197,41.921806
GQ451281.1.1488,-42.992146,76.1459
GQ451314.1.1539,29.949999,-39.049896
GQ456070.1.1202,-105.05123,7.2624426
GQ456204.1.1468,7.116187,-56.957302
GQ456228.1.1442,-69.537,34.51986
GQ458236.1.1465,-71.73724,-60.94605
GQ477901.1.1526,17.330492,77.81274
GQ487459.1.1311,-36.76377,59.245678
GQ491133.1.1360,-11.35213,-20.246761
GQ491134.1.1351,-68.07785,-1.144135
GQ491149.1.1367,-27.174534,-76.370476
GQ491152.1.1345,23.799765,-3.5535567
GQ491157.1.1368,-63.316883,-1.2021781
GQ491160.1.1334,35.219604,0.16546822
GQ491169.1.1349,-10.8443365,-20.387638
GQ491171.1.1351,-56.281124,-49.918453
GQ491174.1.1391,78.82789,13.371832
GQ491176.1.1359,59.94224,-14.22173
GQ491195.1.1341,35.02498,0.19092573
GQ491207.1.1235,-5.8329515,-41.446888
GQ491214.1.1355,-15.019332,-18.405066
GQ491218.1.1353,-37.942085,-93.04661
GQ491225.1.1375,108.672295,5.6667275
GQ491230.1.1350,-27.670485,-54.980362
GQ491259.1.1205,-68.843376,-8.069839
GQ491262.1.1324,34.066166,-53.43827
GQ491278.1.1357,19.55571,-102.28326
GQ491279.1.1262,-60.716198,80.734856
GQ491298.1.1331,-7.1694746,58.186325
GQ491319.1.1359,20.06856,-105.094696
GQ491320.1.1367,-86.59458,-51.071384
GQ491329.1.1332,1.1361537,-98.39541
GQ491336.1.1388,6.320191,-58.167038
GQ491344.1.1362,-7.106168,-80.33228
GQ491354.1.1233,-67.578445,58.10777
GQ491356.1.1338,-44.26112,45.653366
GQ491359.1.1350,23.42809,-2.3515608
GQ491367.1.1357,31.96598,69.274864
GQ491381.1.1365,-28.420528,2.3180678
GQ491392.1.1387,-65.00873,56.300682
GQ491404.1.1333,-23.981756,-85.02418
GQ491405.1.1329,10.9291935,31.401922
GQ491419.1.1322,-69.14234,-4.0671024
GQ491426.1.1332,-15.21073,-18.322453
GQ491436.1.1359,59.93967,-14.219817
GQ491461.1.1359,37.792862,4.610312
GQ491536.1.1353,-60.763397,82.15425
GQ491542.1.1387,19.547188,-25.954033
GQ491576.1.1378,-60.516914,79.68622
GQ491580.1.1360,-10.271421,-20.548565
GQ491605.1.1370,-9.674508,-20.57648
GQ491607.1.1402,42.772274,-43.045307
GQ491615.1.1357,-15.35626,-32.059757
GQ491633.1.1358,-53.487267,-26.024086
GQ491640.1.1266,53.967033,-32.901047
GQ491645.1.1270,-43.412132,45.66715
GQ491656.1.1385,-23.869875,-21.489786
GQ491661.1.1347,3.1881208,-101.04764
GQ491679.1.1369,60.84391,24.107332
GQ491689.1.1359,24.119102,56.640938
GQ491710.1.1367,52.02353,-8.210428
GQ491720.1.1358,-45.407104,-14.926134
GQ491726.1.1312,18.627254,-24.952627
GQ491730.1.1287,-6.066744,-41.350773
GQ491734.1.1368,-15.177138,-18.335138
GQ491753.1.1358,-28.466475,-75.73044
GQ491757.1.1361,-9.830763,-20.45827
GQ491803.1.1365,-67.537796,58.095654
GQ491809.1.1329,-10.127839,-20.601212
GQ491814.1.1359,50.56668,-9.080088
GQ491834.1.1360,59.986897,-14.3396225
GQ491851.1.1357,-11.887854,-44.542892
GQ491881.1.1349,-55.66055,-0.8129718
GQ491894.1.1353,35.577778,0.2125092
GQ491919.1.1299,63.293068,41.44377
GQ491922.1.1347,6.2742424,-58.25555
GQ491938.1.1358,-7.0794134,-80.30799
GQ491939.1.1201,19.222296,-25.609583
GQ491955.1.1374,-6.1782203,-42.473934
GQ491958.1.1358,-10.103851,-20.604382
GQ491965.1.1332,39.93373,56.896214
GQ491968.1.1295,61.45139,44.397892
GQ491970.1.1359,78.46133,-3.9249494
GQ491983.1.1362,-67.76845,58.198315
GQ491985.1.1378,-67.06008,56.700245
GQ491998.1.1359,37.91168,4.5505567
GQ492054.1.1385,42.93781,-42.873974
GQ492065.1.1340,-6.7338295,-80.08683
GQ492068.1.1380,78.77957,-3.8642263
GQ492078.1.1378,83.05658,9.283342
GQ492079.1.1345,-65.19966,56.32933
GQ492083.1.1349,20.406527,-26.774559
GQ492086.1.1332,-6.6470385,-80.024376
GQ492125.1.1358,18.631489,-24.957443
GQ492126.1.1381,59.683525,-13.87884
GQ492136.1.1368,-52.73486,-25.96988
GQ492146.1.1361,-58.7664,-49.315968
GQ492155.1.1200,-44.219402,45.654728
GQ492203.1.1207,-5.8324904,-41.44719
GQ492211.1.1376,-26.448153,12.866078
GQ492226.1.1328,3.1672056,-101.28105
GQ492236.1.1351,11.189149,-39.31879
GQ492245.1.1349,31.842873,-58.725426
GQ492256.1.1249,-63.275356,-1.2215574
GQ492274.1.1222,-21.896772,-56.6619
GQ492286.1.1241,15.039917,105.90094
GQ492293.1.1361,50.73144,-8.977677
GQ492297.1.1366,-67.81968,58.196705
GQ492304.1.1340,-44.371178,45.652855
GQ492308.1.1361,-24.502234,11.42298
GQ492309.1.1331,-28.868513,-31.714767
GQ492318.1.1347,-51.968338,-27.504047
GQ492322.1.1378,-27.357819,-76.43364
GQ492326.1.1355,6.2387323,-41.264286
GQ492333.1.1387,-68.201454,58.371864
GQ492338.1.1347,-22.153856,-56.604336
GQ492350.1.1356,50.740147,-8.974266
GQ492359.1.1378,61.41611,44.459145
GQ492365.1.1332,-26.481112,12.891613
GQ492382.1.1289,-24.318163,-19.320786
GQ492406.1.1331,61.77996,44.165306
GQ492408.1.1378,-14.683445,-31.831846
GQ492435.1.1390,-24.229378,-85.19766
GQ492439.1.1395,-56.850056,43.98706
GQ492440.1.1365,-65.348,56.344418
GQ492452.1.1220,-32.475933,45.23688
GQ492457.1.1354,-26.387526,12.814268
GQ492464.1.1382,19.153793,-25.553543
GQ492466.1.1344,-92.313095,-20.447355
GQ492469.1.1357,20.047995,-105.03081
GQ492470.1.1319,-68.16986,58.35905
GQ492485.1.1311,-44.23109,45.65371
GQ492532.1.1343,57.902077,-16.15844
GQ492538.1.1363,-0.001754394,-103.06413
GQ492544.1.1300,-32.08413,0.28284895
GQ492556.1.1389,6.274641,-58.255424
GQ492572.1.1378,10.958168,31.38358
GQ492574.1.1331,-8.037,-81.22555
GQ492600.1.1341,-67.80545,58.21582
GQ492603.1.1201,5.9744225,-41.419975
GQ492606.1.1360,20.973587,58.689297
GQ492617.1.1373,-23.8129,-21.900364
GQ492619.1.1367,-67.74727,58.184647
GQ492622.1.1379,19.755579,-103.35815
GQ492629.1.1364,19.585428,-25.989796
GQ492634.1.1314,-6.3942194,-42.33469
GQ492643.1.1356,58.296635,-16.478233
GQ492658.1.1358,34.918774,0.2203514
GQ492663.1.1321,-38.27981,-92.22783
GQ492687.1.1360,20.740189,-27.069828
GQ492724.1.1232,3.5558805,-28.15319
GQ492732.1.1361,50.75682,-8.991254
GQ492743.1.1326,-7.0469723,58.155006
GQ492754.1.1359,34.966854,0.2782214
GQ492763.1.1241,-6.2307034,-79.89993
GQ492775.1.1347,-40.44157,-27.087944
GQ492778.1.1359,-29.646551,-53.856533
GQ492815.1.1316,23.638512,-3.014968
GQ492820.1.1363,-55.435402,-50.01407
GQ492822.1.1365,12.541755,-7.7736673
GQ492833.1.1370,-20.665346,-40.21133
GQ492835.1.1389,-28.456188,2.3011556
GQ492838.1.1365,62.44355,82.14012
GQ492845.1.1361,108.659904,5.8603134
GQ492846.1.1366,24.417671,-6.5575504
GQ492847.1.1200,-22.469303,-83.460304
GQ492855.1.1345,-24.052341,-85.06914
GQ492877.1.1358,-6.597836,-79.99744
GQ492903.1.1359,59.87109,-14.095418
GQ492936.1.1307,-37.8786,-93.22929
GQ492952.1.1272,18.471888,-24.75183
GQ492964.1.1360,-18.139511,-102.21644
GQ492969.1.1358,35.325195,0.21205547
GQ492980.1.1322,-68.83503,-8.0934
GQ493002.1.1333,-12.914634,-45.13818
GQ493039.1.1311,5.8476267,-26.925459
GQ493072.1.1359,23.471983,57.300503
GQ493077.1.1232,-6.742924,-86.31107
GQ493096.1.1358,-6.6727552,-80.03653
GQ493121.1.1386,-12.6865835,-44.973976
GQ493124.1.1317,-7.032007,58.15101
GQ493125.1.1274,-15.135435,-18.354576
GQ493127.1.1363,-72.4802,32.744686
GQ493129.1.1378,-14.831666,-18.480715
GQ493130.1.1376,63.294777,41.321278
GQ493142.1.1362,-60.54468,79.852425
GQ493144.1.1354,70.70107,13.971606
GQ493146.1.1372,18.630095,-25.007433
GQ493164.1.1337,19.02361,-25.401285
GQ493169.1.1364,-92.7525,-21.17769
GQ493194.1.1390,42.74684,-43.128067
GQ493213.1.1204,-55.02,-50.00443
GQ493220.1.1345,-60.55297,79.90245
GQ493223.1.1356,-12.545017,-44.880383
GQ493250.1.1379,-13.5085335,-19.018585
GQ493280.1.1387,42.828,-42.92602
GQ493287.1.1370,34.670937,0.31555438
GQ493297.1.1338,-36.81141,-44.366123
GQ493301.1.1232,46.06496,46.225643
GQ493302.1.1364,42.849625,-42.878506
GQ493330.1.1380,23.232817,57.472195
GQ493337.1.1368,54.584354,-29.687056
GQ493374.1.1373,19.856102,-103.856186
GQ493382.1.1376,-9.783279,-20.587793
GQ493387.1.1374,65.377365,41.486183
GQ493391.1.1374,33.82258,-54.130146
GQ493408.1.1209,-28.526321,-75.75441
GQ493415.1.1378,-60.53125,79.78203
GQ493417.1.1347,41.284477,-25.023235
GQ493427.1.1333,33.775013,-54.27426
GQ493428.1.1351,-14.954466,-18.431482
GQ493436.1.1333,-23.064264,-84.152245
GQ493444.1.1389,-55.783806,-50.006557
GQ493448.1.1357,65.5574,40.86665
GQ493466.1.1359,59.91097,-14.163976
GQ493467.1.1333,23.80606,-3.5749147
GQ493485.1.1260,-52.31038,-11.989356
GQ493495.1.1271,-5.672926,-41.538185
GQ493505.1.1359,65.40119,41.443424
GQ493508.1.1345,-10.233128,-20.583382
GQ493519.1.1390,-23.82612,-21.643665
GQ493535.1.1367,-61.6737,-48.71238
GQ493539.1.1384,-36.81314,-23.350746
GQ493541.1.1356,-12.301887,-44.74354
GQ493546.1.1366,-56.17468,-26.17151
GQ493555.1.1378,-14.926271,-18.444935
GQ493564.1.1357,60.49606,24.339056
GQ493570.1.1262,-11.499994,-20.036459
GQ493571.1.1369,60.879204,24.075945
GQ493575.1.1372,65.39314,41.477337
GQ493580.1.1357,63.25463,41.585255
GQ493585.1.1250,65.38482,40.48177
GQ493586.1.1337,42.920963,-0.6561972
GQ493589.1.1344,42.954597,-0.61229664
GQ493605.1.1360,-23.90711,-84.96559
GQ493606.1.1389,6.311161,-58.184513
GQ493607.1.1358,36.72937,4.894169
GQ493618.1.1378,78.85472,13.228534
GQ493625.1.1379,-11.334198,-20.256489
GQ493634.1.1347,39.207317,-5.014068
GQ493640.1.1378,-24.154985,11.223342
GQ493643.1.1357,19.5672,-71.98915
GQ493684.1.1350,-21.354607,-75.355286
GQ493692.1.1234,-6.4336553,57.996063
GQ493712.1.1355,-57.0695,44.026787
GQ493713.1.1305,58.50815,-13.177989
GQ493731.1.1366,42.958557,-42.811497
GQ493732.1.1346,58.27497,-16.409777
GQ493754.1.1375,65.53811,40.793747
GQ493765.1.1354,-12.136012,-44.66813
GQ493779.1.1378,20.315386,-106.773605
GQ493790.1.1396,-10.281414,-64.8004
GQ493802.1.1362,59.730236,-13.925601
GQ493823.1.1360,50.88133,-8.884747
GQ493828.1.1294,-45.5931,-15.092089
GQ493846.1.1381,65.4951,40.705193
GQ493882.1.1330,-37.82612,-93.40233
GQ493897.1.1346,24.758518,56.195995
GQ493898.1.1378,-60.814423,81.24461
GQ493931.1.1368,-67.57018,58.108135
GQ493950.1.1215,11.397808,31.045462
GQ493958.1.1346,-52.36827,-40.627632
GQ493971.1.1362,-24.476837,11.419318
GQ493973.1.1202,33.963837,-53.73828
GQ495893.1.1450,1.6689116,56.195927
GQ496624.1.1458,-52.500443,-26.366121
GQ505050.1.1475,2.2059941,72.87396
GQ849009.1.1255,25.10006,-84.9569
GQ864252.1.1491,62.229515,-34.662697
GQ867152.1.1242,11.19643,19.640413
GQ867494.1.1452,-61.2783,73.32575
GQ871708.1.1489,-7.166576,-9.665563
GQ871710.1.1495,14.196691,-6.995267
GQ871718.1.1500,-32.229843,44.63633
